Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_1, subsampled at 0.030
146.6 MB loaded in 0.2s
Found KDTree for cloud Area_2, subsampled at 0.030
159.1 MB loaded in 0.2s
Found KDTree for cloud Area_3, subsampled at 0.030
62.6 MB loaded in 0.1s
Found KDTree for cloud Area_4, subsampled at 0.030
144.2 MB loaded in 0.2s
Found KDTree for cloud Area_6, subsampled at 0.030
137.9 MB loaded in 0.1s
Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_5, subsampled at 0.030
260.4 MB loaded in 0.3s
Preparing reprojection indices for testing
Area_5 done in 0.3s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"random_1.200_0.030_6": 53173
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 33
[92m"0.120_0.300": 40
[92m"0.240_0.600": 41
[92m"0.480_1.200": 37
Calibration done in 0.0s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"random_1.200_0.030_6": 53173
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 33
[92m"0.120_0.300": 40
[92m"0.240_0.600": 41
[92m"0.480_1.200": 37
Calibration done in 0.0s
Model Preparation
*****************
Done in 1.0s
Start training
**************
Backend QtAgg is interactive backend. Turning interactive mode on.
e000-i0000 => L=2.614 acc=  8% / t(ms): 1109.3 188596.4  63.8)
Validation : 22.0% (timings : 43.84 24.76)
Validation : 48.0% (timings : 37.80 35.26)
Validation : 78.0% (timings : 31.03 39.08)
S3DIS mean IoU = 30.8%
e004-i0000 => L=0.769 acc= 77% / t(ms): 8577.7  39.2 155.5)
e004-i0006 => L=1.178 acc= 57% / t(ms):  68.3  54.1  83.3)
e004-i0013 => L=0.979 acc= 69% / t(ms):  35.8  59.6  83.6)
e004-i0020 => L=0.955 acc= 68% / t(ms):  20.1  61.6  83.6)
e004-i0027 => L=0.746 acc= 74% / t(ms):  12.6  62.9  82.6)
e004-i0034 => L=1.001 acc= 63% / t(ms):   9.3  65.1  84.5)
e004-i0041 => L=0.730 acc= 75% / t(ms):   7.6  66.4  85.2)
e004-i0048 => L=1.182 acc= 57% / t(ms):   6.8  66.2  84.7)
e004-i0055 => L=1.050 acc= 64% / t(ms):   6.3  67.6  83.9)
e004-i0062 => L=1.267 acc= 53% / t(ms):   6.1  65.9  82.2)
e004-i0069 => L=0.863 acc= 70% / t(ms):   5.9  65.2  82.5)
e004-i0076 => L=1.015 acc= 65% / t(ms):   5.9  64.5  84.0)
e004-i0083 => L=1.233 acc= 58% / t(ms):   6.0  66.4  85.0)
e004-i0090 => L=1.113 acc= 62% / t(ms):   6.2  64.9  85.1)
e004-i0097 => L=0.877 acc= 69% / t(ms):   6.3  62.5  83.9)
e004-i0104 => L=1.195 acc= 53% / t(ms):   6.1  64.8  84.3)
e004-i0111 => L=1.020 acc= 69% / t(ms):   6.0  66.5  84.0)
e004-i0118 => L=1.101 acc= 64% / t(ms):   6.0  66.1  83.1)
e004-i0125 => L=0.817 acc= 72% / t(ms):   6.3  68.0  83.6)
e004-i0131 => L=0.795 acc= 76% / t(ms):   6.1  70.3  85.9)
e004-i0138 => L=1.059 acc= 64% / t(ms):   6.4  69.3  86.9)
e004-i0145 => L=1.002 acc= 64% / t(ms):   6.1  67.5  87.5)
e004-i0152 => L=0.611 acc= 81% / t(ms):   6.1  69.5  86.2)
e004-i0159 => L=1.159 acc= 60% / t(ms):   6.1  66.5  85.6)
e004-i0166 => L=0.883 acc= 71% / t(ms):   5.9  68.9  84.4)
e004-i0173 => L=0.980 acc= 68% / t(ms):   6.0  68.4  83.8)
e004-i0180 => L=0.772 acc= 78% / t(ms):   6.3  69.5  84.9)
e004-i0187 => L=1.153 acc= 61% / t(ms):   6.2  68.1  86.6)
e004-i0194 => L=0.860 acc= 74% / t(ms):   6.3  68.8  86.9)
e004-i0201 => L=0.889 acc= 68% / t(ms):   6.3  70.1  86.4)
e004-i0208 => L=0.977 acc= 63% / t(ms):   6.0  70.6  85.1)
e004-i0215 => L=1.090 acc= 61% / t(ms):   6.2  67.8  84.8)
e004-i0222 => L=1.071 acc= 63% / t(ms):   6.1  67.6  84.8)
e004-i0229 => L=0.876 acc= 68% / t(ms):   6.0  69.2  85.0)
e004-i0236 => L=1.012 acc= 61% / t(ms):   6.3  69.7  86.5)
e004-i0243 => L=1.039 acc= 67% / t(ms):   6.3  70.7  87.0)
e004-i0250 => L=0.982 acc= 66% / t(ms):   5.9  71.7  87.1)
e004-i0257 => L=0.905 acc= 71% / t(ms):   6.0  70.7  86.1)
e004-i0264 => L=0.893 acc= 64% / t(ms):   6.2  67.4  86.5)
e004-i0271 => L=0.985 acc= 66% / t(ms):   6.0  66.9  83.8)
e004-i0278 => L=1.024 acc= 65% / t(ms):   5.8  68.2  85.5)
e004-i0285 => L=1.387 acc= 53% / t(ms):   6.1  67.8  85.9)
e004-i0292 => L=0.923 acc= 66% / t(ms):   6.2  68.8  86.4)
e004-i0298 => L=0.910 acc= 74% / t(ms):   6.7  70.4  87.3)
e004-i0305 => L=0.914 acc= 68% / t(ms):   6.7  69.8  86.7)
e004-i0312 => L=0.499 acc= 85% / t(ms):   6.8  67.8  85.2)
e004-i0319 => L=1.027 acc= 67% / t(ms):   6.3  68.2  85.3)
e004-i0326 => L=1.015 acc= 67% / t(ms):   6.0  65.2  84.1)
e004-i0333 => L=0.870 acc= 68% / t(ms):   5.9  62.6  85.1)
e004-i0340 => L=1.053 acc= 66% / t(ms):   6.0  64.8  83.5)
e004-i0347 => L=0.875 acc= 71% / t(ms):   5.8  64.7  83.2)
e004-i0354 => L=0.910 acc= 73% / t(ms):   5.7  64.3  83.7)
e004-i0361 => L=0.897 acc= 70% / t(ms):   5.8  64.8  82.2)
e004-i0368 => L=0.760 acc= 76% / t(ms):   5.8  64.4  82.3)
e004-i0375 => L=1.007 acc= 66% / t(ms):   5.9  65.7  82.7)
e004-i0382 => L=0.900 acc= 68% / t(ms):   5.9  65.2  81.7)
e004-i0389 => L=0.931 acc= 66% / t(ms):   5.8  66.3  82.7)
e004-i0396 => L=1.066 acc= 66% / t(ms):   5.9  65.6  82.7)
e004-i0403 => L=0.883 acc= 67% / t(ms):   6.0  66.4  83.4)
e004-i0410 => L=1.077 acc= 62% / t(ms):   5.9  67.3  83.5)
e004-i0417 => L=0.911 acc= 72% / t(ms):   5.9  67.1  83.0)
e004-i0424 => L=0.955 acc= 64% / t(ms):   6.0  67.1  82.9)
e004-i0431 => L=0.925 acc= 70% / t(ms):   6.3  66.9  84.4)
e004-i0438 => L=0.729 acc= 78% / t(ms):   6.2  63.0  84.8)
e004-i0445 => L=0.893 acc= 72% / t(ms):   5.9  66.3  85.5)
e004-i0452 => L=1.142 acc= 64% / t(ms):   5.9  67.2  84.0)
e004-i0459 => L=0.961 acc= 63% / t(ms):   5.8  67.4  84.2)
e004-i0466 => L=1.083 acc= 61% / t(ms):   5.8  66.8  84.0)
e004-i0473 => L=0.499 acc= 86% / t(ms):   5.8  66.6  84.3)
e004-i0480 => L=1.073 acc= 66% / t(ms):   5.8  64.8  84.5)
e004-i0487 => L=0.796 acc= 74% / t(ms):   6.0  64.8  84.9)
e004-i0494 => L=0.667 acc= 76% / t(ms):   5.9  64.3  82.8)
Validation : 0.0% (timings : 48.48 3.74)
Validation : 22.0% (timings : 42.89 25.31)
Validation : 50.0% (timings : 34.32 35.70)
Validation : 82.0% (timings : 29.36 39.46)
S3DIS mean IoU = 32.9%
e005-i0000 => L=0.934 acc= 70% / t(ms): 8369.6  37.5 144.6)
e005-i0007 => L=0.852 acc= 71% / t(ms):   3.7  69.1  79.8)
e005-i0014 => L=0.942 acc= 66% / t(ms):   4.7  67.7  82.0)
e005-i0021 => L=1.174 acc= 60% / t(ms):   5.1  67.3  82.0)
e005-i0028 => L=1.112 acc= 67% / t(ms):   5.7  66.7  84.2)
e005-i0035 => L=0.837 acc= 71% / t(ms):   5.8  64.4  83.6)
e005-i0042 => L=1.184 acc= 61% / t(ms):   5.6  64.7  82.9)
e005-i0049 => L=0.859 acc= 69% / t(ms):   5.6  66.5  83.4)
e005-i0056 => L=0.888 acc= 70% / t(ms):   5.4  64.4  83.8)
e005-i0063 => L=1.021 acc= 66% / t(ms):   5.4  63.5  84.5)
e005-i0070 => L=1.011 acc= 66% / t(ms):   5.6  62.8  83.2)
e005-i0077 => L=1.271 acc= 53% / t(ms):   5.8  64.0  83.3)
e005-i0084 => L=0.972 acc= 67% / t(ms):   6.0  67.5  83.8)
e005-i0090 => L=1.140 acc= 66% / t(ms):   6.2  70.1  86.1)
e005-i0097 => L=1.379 acc= 54% / t(ms):   6.3  67.6  87.6)
e005-i0103 => L=0.893 acc= 68% / t(ms):   6.5  70.3  90.0)
e005-i0110 => L=0.741 acc= 74% / t(ms):   6.3  70.0  87.7)
e005-i0117 => L=0.755 acc= 77% / t(ms):   6.1  67.6  85.1)
e005-i0124 => L=0.942 acc= 69% / t(ms):   6.0  67.9  84.2)
e005-i0131 => L=0.805 acc= 74% / t(ms):   6.0  69.4  85.7)
e005-i0138 => L=0.979 acc= 69% / t(ms):   5.7  68.2  85.4)
e005-i0145 => L=1.344 acc= 55% / t(ms):   5.8  65.8  85.3)
e005-i0152 => L=0.827 acc= 73% / t(ms):   6.0  67.7  84.9)
e005-i0159 => L=1.244 acc= 56% / t(ms):   5.9  69.3  86.5)
e005-i0166 => L=0.596 acc= 82% / t(ms):   5.9  68.9  85.8)
e005-i0173 => L=1.045 acc= 68% / t(ms):   5.9  66.1  83.7)
e005-i0180 => L=1.169 acc= 60% / t(ms):   5.7  67.9  84.0)
e005-i0187 => L=1.141 acc= 61% / t(ms):   5.8  66.3  85.0)
e005-i0194 => L=1.003 acc= 65% / t(ms):   5.8  66.2  83.2)
e005-i0201 => L=0.698 acc= 74% / t(ms):   5.7  65.7  82.3)
e005-i0208 => L=0.873 acc= 74% / t(ms):   5.8  65.6  83.2)
e005-i0215 => L=0.850 acc= 73% / t(ms):   6.2  66.0  83.8)
e005-i0222 => L=0.785 acc= 75% / t(ms):   6.3  65.2  82.9)
e005-i0229 => L=1.061 acc= 66% / t(ms):   6.3  67.2  84.1)
e005-i0236 => L=1.128 acc= 61% / t(ms):   6.5  66.3  83.3)
e005-i0243 => L=1.289 acc= 56% / t(ms):   6.4  66.5  84.4)
e005-i0250 => L=0.804 acc= 69% / t(ms):   6.2  65.5  83.8)
e005-i0257 => L=0.809 acc= 78% / t(ms):   6.0  64.1  83.4)
e005-i0264 => L=0.876 acc= 69% / t(ms):   6.0  65.9  83.3)
e005-i0271 => L=0.858 acc= 73% / t(ms):   5.9  67.3  83.8)
e005-i0278 => L=1.311 acc= 60% / t(ms):   5.8  65.8  84.4)
e005-i0284 => L=1.030 acc= 63% / t(ms):   6.2  69.2  87.5)
e005-i0290 => L=0.882 acc= 72% / t(ms):   6.1  72.6  89.3)
e005-i0296 => L=1.000 acc= 66% / t(ms):   6.2  73.7  90.3)
e005-i0303 => L=1.084 acc= 65% / t(ms):   5.9  68.4  87.3)
e005-i0310 => L=0.862 acc= 72% / t(ms):   5.8  67.5  87.1)
e005-i0317 => L=0.864 acc= 69% / t(ms):   5.9  65.7  83.6)
e005-i0324 => L=0.625 acc= 79% / t(ms):   5.8  64.6  82.7)
e005-i0331 => L=0.938 acc= 70% / t(ms):   5.7  65.1  83.0)
e005-i0338 => L=1.197 acc= 57% / t(ms):   5.6  66.3  84.8)
e005-i0345 => L=1.123 acc= 62% / t(ms):   5.6  66.0  83.8)
e005-i0352 => L=0.733 acc= 80% / t(ms):   5.7  66.5  85.7)
e005-i0359 => L=0.668 acc= 80% / t(ms):   5.7  67.1  85.8)
e005-i0366 => L=0.893 acc= 74% / t(ms):   5.8  67.6  83.8)
e005-i0373 => L=0.786 acc= 70% / t(ms):   6.2  65.5  82.5)
e005-i0380 => L=0.925 acc= 69% / t(ms):   6.0  64.9  82.8)
e005-i0387 => L=0.997 acc= 66% / t(ms):   5.8  64.5  82.9)
e005-i0394 => L=1.333 acc= 58% / t(ms):   6.0  63.5  82.1)
e005-i0401 => L=0.919 acc= 70% / t(ms):   6.0  63.8  84.2)
e005-i0408 => L=0.976 acc= 68% / t(ms):   5.9  65.3  85.4)
e005-i0415 => L=0.985 acc= 70% / t(ms):   5.9  65.6  85.7)
e005-i0422 => L=0.649 acc= 78% / t(ms):   5.8  64.7  82.9)
e005-i0429 => L=0.992 acc= 63% / t(ms):   5.7  63.3  82.1)
e005-i0436 => L=0.710 acc= 75% / t(ms):   6.1  64.7  82.1)
e005-i0443 => L=1.244 acc= 58% / t(ms):   6.1  64.6  84.2)
e005-i0450 => L=0.848 acc= 74% / t(ms):   6.3  64.1  84.6)
e005-i0457 => L=0.848 acc= 72% / t(ms):   6.3  64.6  85.5)
e005-i0464 => L=1.230 acc= 55% / t(ms):   6.1  65.6  84.1)
e005-i0471 => L=0.786 acc= 75% / t(ms):   6.4  65.3  82.9)
e005-i0478 => L=1.064 acc= 61% / t(ms):   6.1  66.2  83.7)
e005-i0485 => L=1.106 acc= 63% / t(ms):   6.2  65.9  83.1)
e005-i0492 => L=1.191 acc= 62% / t(ms):   6.2  64.6  83.6)
e005-i0499 => L=0.497 acc= 84% / t(ms):   5.9  64.6  84.3)
Validation : 0.0% (timings : 49.09 3.71)
Validation : 22.0% (timings : 43.09 25.82)
Validation : 52.0% (timings : 33.59 36.31)
Validation : 82.0% (timings : 28.86 40.33)
S3DIS mean IoU = 33.1%
e006-i0000 => L=0.999 acc= 66% / t(ms): 8283.0  45.6 156.8)
e006-i0007 => L=1.335 acc= 54% / t(ms):   8.8  68.7  82.0)
e006-i0014 => L=1.014 acc= 63% / t(ms):   7.2  67.8  84.1)
e006-i0021 => L=0.944 acc= 65% / t(ms):   6.5  67.6  83.3)
e006-i0028 => L=0.935 acc= 71% / t(ms):   6.0  66.6  84.2)
e006-i0035 => L=0.715 acc= 74% / t(ms):   5.9  64.3  85.1)
e006-i0042 => L=0.655 acc= 81% / t(ms):   6.3  64.3  85.1)
e006-i0049 => L=1.217 acc= 60% / t(ms):   6.1  65.1  82.9)
e006-i0056 => L=1.016 acc= 63% / t(ms):   6.2  64.2  83.1)
e006-i0063 => L=1.198 acc= 50% / t(ms):   6.0  65.7  83.5)
e006-i0070 => L=0.833 acc= 72% / t(ms):   6.2  63.1  84.6)
e006-i0077 => L=0.697 acc= 79% / t(ms):   6.8  62.9  84.5)
e006-i0084 => L=1.064 acc= 66% / t(ms):   6.2  65.7  83.7)
e006-i0091 => L=1.171 acc= 64% / t(ms):   6.0  66.6  83.0)
e006-i0098 => L=0.555 acc= 83% / t(ms):   6.0  66.9  82.3)
e006-i0105 => L=0.705 acc= 76% / t(ms):   6.1  64.6  81.5)
e006-i0112 => L=0.675 acc= 75% / t(ms):   6.0  64.3  83.1)
e006-i0119 => L=0.812 acc= 74% / t(ms):   5.8  69.9  85.4)
e006-i0125 => L=0.914 acc= 69% / t(ms):   6.1  71.9  88.8)
e006-i0132 => L=0.898 acc= 74% / t(ms):   6.0  67.0  85.0)
e006-i0139 => L=0.747 acc= 76% / t(ms):   5.8  65.2  83.8)
e006-i0146 => L=0.945 acc= 67% / t(ms):   6.2  67.1  84.1)
e006-i0153 => L=1.093 acc= 61% / t(ms):   6.2  67.7  84.8)
e006-i0160 => L=0.943 acc= 71% / t(ms):   6.1  66.7  82.7)
e006-i0167 => L=0.631 acc= 77% / t(ms):   5.9  66.0  81.5)
e006-i0174 => L=1.148 acc= 58% / t(ms):   5.9  66.3  81.3)
e006-i0181 => L=0.865 acc= 71% / t(ms):   6.1  64.2  81.8)
e006-i0188 => L=1.052 acc= 60% / t(ms):   6.5  65.2  83.6)
e006-i0195 => L=0.763 acc= 76% / t(ms):   6.4  65.4  85.4)
e006-i0202 => L=0.969 acc= 69% / t(ms):   6.6  64.6  84.5)
e006-i0209 => L=1.012 acc= 66% / t(ms):   6.3  67.1  85.2)
e006-i0216 => L=0.929 acc= 69% / t(ms):   6.4  64.4  84.2)
e006-i0223 => L=1.170 acc= 57% / t(ms):   6.1  66.2  83.6)
e006-i0230 => L=1.143 acc= 60% / t(ms):   5.9  66.8  84.1)
wrong_dim in train loader: neighb_inds=4503599627424101 shape= 53605
wrong_dim in cuda train loader: neighb_inds=4503599627424101 shape= 53605
0 wrong_dim in net encoder: neighb_inds=4503599627424101 shape= 53605
wrong_dim in net encoder: neighb_inds=4503599627424101 shape= 53605
wrong_dim: neighb_inds=4503599627424101 shape= 53605
