Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_1, subsampled at 0.030
146.6 MB loaded in 0.1s
Found KDTree for cloud Area_2, subsampled at 0.030
159.1 MB loaded in 0.1s
Found KDTree for cloud Area_3, subsampled at 0.030
62.6 MB loaded in 0.1s
Found KDTree for cloud Area_4, subsampled at 0.030
144.2 MB loaded in 0.1s
Found KDTree for cloud Area_6, subsampled at 0.030
137.9 MB loaded in 0.1s
Preparing potentials
Done in 0.0s
Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_5, subsampled at 0.030
260.4 MB loaded in 0.2s
Preparing potentials
Done in 0.0s
Preparing reprojection indices for testing
Area_5 done in 0.2s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"potentials_1.200_0.030_6": 43976
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 32
[92m"0.120_0.300": 40
[92m"0.240_1.200": 151
[92m"0.480_2.400": 66
Calibration done in 0.0s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"potentials_1.200_0.030_6": 43976
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 32
[92m"0.120_0.300": 40
[92m"0.240_1.200": 151
[92m"0.480_2.400": 66
Calibration done in 0.0s
Model Preparation
*****************
Done in 0.9s
Start training
**************
e000-i0000 => L=10.692 acc=  2% / t(ms): 1008.8 1398.9 161.3)
e001-i0045 => L=3.959 acc= 64% / t(ms):   0.5  83.7 122.0)
e001-i0050 => L=3.820 acc= 64% / t(ms):   0.6  83.4 120.9)
e001-i0055 => L=3.673 acc= 72% / t(ms):   0.6  84.9 121.8)
e001-i0061 => L=3.316 acc= 82% / t(ms):   0.6  83.3 118.6)
e001-i0066 => L=3.970 acc= 61% / t(ms):   0.6  83.1 118.0)
e001-i0071 => L=3.357 acc= 77% / t(ms):   0.6  83.5 119.5)
e001-i0076 => L=3.638 acc= 61% / t(ms):   0.6  83.0 119.4)
e001-i0081 => L=3.622 acc= 61% / t(ms):   0.6  82.3 120.3)
e001-i0086 => L=3.661 acc= 69% / t(ms):   0.6  82.3 123.4)
e001-i0091 => L=3.583 acc= 62% / t(ms):   0.6  81.6 121.6)
e001-i0096 => L=4.032 acc= 66% / t(ms):   0.6  81.5 121.7)
e001-i0101 => L=3.182 acc= 77% / t(ms):   0.6  81.2 122.2)
e001-i0106 => L=3.744 acc= 61% / t(ms):   0.6  81.2 121.7)
e001-i0112 => L=4.420 acc= 64% / t(ms):   0.6  79.5 120.7)
e001-i0117 => L=4.347 acc= 53% / t(ms):   0.6  81.7 122.1)
e001-i0122 => L=3.993 acc= 53% / t(ms):   0.6  82.1 121.9)
e001-i0127 => L=3.780 acc= 73% / t(ms):   0.6  81.9 121.6)
e001-i0132 => L=3.727 acc= 68% / t(ms):   0.6  82.0 121.7)
e001-i0137 => L=3.598 acc= 68% / t(ms):   0.6  82.4 122.2)
e001-i0142 => L=4.037 acc= 65% / t(ms):   0.6  83.1 123.2)
e001-i0147 => L=3.893 acc= 52% / t(ms):   0.6  83.7 122.3)
e001-i0152 => L=3.185 acc= 79% / t(ms):   0.6  83.0 121.3)
e001-i0157 => L=3.559 acc= 68% / t(ms):   0.5  82.0 120.5)
e001-i0163 => L=3.384 acc= 66% / t(ms):   0.6  81.5 120.2)
e001-i0168 => L=3.894 acc= 59% / t(ms):   0.6  81.3 122.1)
e001-i0173 => L=3.514 acc= 69% / t(ms):   0.6  81.7 122.3)
e001-i0178 => L=3.624 acc= 72% / t(ms):   0.6  81.5 122.9)
e001-i0184 => L=3.076 acc= 80% / t(ms):   0.6  80.3 121.3)
e001-i0189 => L=3.267 acc= 74% / t(ms):   0.6  80.4 122.2)
e001-i0194 => L=2.985 acc= 74% / t(ms):   0.6  81.3 123.7)
e001-i0199 => L=3.342 acc= 73% / t(ms):   0.7  82.2 123.7)
e001-i0204 => L=3.752 acc= 66% / t(ms):   0.7  81.8 122.0)
e001-i0209 => L=3.607 acc= 62% / t(ms):   0.6  81.8 122.1)
e001-i0215 => L=2.926 acc= 67% / t(ms):   0.6  80.7 120.1)
e001-i0221 => L=3.859 acc= 55% / t(ms):   0.5  79.8 119.1)
e001-i0226 => L=3.426 acc= 68% / t(ms):   0.5  80.6 119.8)
e001-i0231 => L=3.981 acc= 73% / t(ms):   0.7  83.0 120.4)
e001-i0236 => L=3.535 acc= 63% / t(ms):   0.7  83.6 121.9)
e001-i0241 => L=3.774 acc= 59% / t(ms):   0.6  83.4 121.1)
e001-i0247 => L=3.894 acc= 67% / t(ms):   0.6  82.1 119.8)
e001-i0253 => L=2.830 acc= 80% / t(ms):   0.6  81.4 119.5)
e001-i0258 => L=4.068 acc= 48% / t(ms):   0.5  83.1 119.6)
e001-i0263 => L=3.271 acc= 71% / t(ms):   0.6  83.4 120.9)
e001-i0268 => L=3.655 acc= 61% / t(ms):   0.6  82.6 121.6)
e001-i0273 => L=3.301 acc= 66% / t(ms):   0.6  80.7 121.7)
e001-i0278 => L=4.000 acc= 59% / t(ms):   0.6  82.2 121.6)
e001-i0283 => L=3.459 acc= 72% / t(ms):   0.7  82.5 121.4)
e001-i0288 => L=3.323 acc= 72% / t(ms):   0.6  83.6 120.7)
e001-i0293 => L=3.963 acc= 61% / t(ms):   0.6  83.1 120.4)
e001-i0298 => L=3.452 acc= 67% / t(ms):   0.6  83.4 119.3)
e001-i0303 => L=3.138 acc= 71% / t(ms):   0.6  81.9 120.0)
e001-i0308 => L=3.185 acc= 72% / t(ms):   0.8  84.5 123.2)
e001-i0314 => L=3.577 acc= 59% / t(ms):   0.7  81.9 122.5)
e001-i0319 => L=3.691 acc= 65% / t(ms):   0.6  81.7 121.2)
e001-i0324 => L=3.407 acc= 69% / t(ms):   0.6  82.3 121.1)
e001-i0329 => L=3.310 acc= 66% / t(ms):   0.6  82.7 122.0)
e001-i0334 => L=3.040 acc= 75% / t(ms):   0.7  81.4 121.8)
e001-i0339 => L=3.624 acc= 62% / t(ms):   0.7  82.1 121.1)
e001-i0344 => L=3.544 acc= 72% / t(ms):   0.6  83.1 121.8)
e001-i0349 => L=3.391 acc= 61% / t(ms):   0.6  83.4 121.3)
e001-i0354 => L=3.177 acc= 78% / t(ms):   0.6  82.6 123.3)
e001-i0359 => L=3.759 acc= 63% / t(ms):   0.6  82.9 124.1)
e001-i0364 => L=3.448 acc= 72% / t(ms):   0.6  82.7 123.1)
e001-i0369 => L=3.004 acc= 78% / t(ms):   0.6  81.9 121.5)
e001-i0375 => L=3.119 acc= 73% / t(ms):   0.6  81.6 119.3)
e001-i0380 => L=3.762 acc= 66% / t(ms):   0.6  83.0 118.8)
e001-i0385 => L=3.185 acc= 80% / t(ms):   0.7  84.6 122.1)
e001-i0390 => L=3.848 acc= 58% / t(ms):   0.7  84.7 121.3)
e001-i0395 => L=3.669 acc= 64% / t(ms):   0.7  85.6 122.4)
e001-i0400 => L=3.177 acc= 74% / t(ms):   0.6  84.4 122.9)
e001-i0405 => L=3.487 acc= 61% / t(ms):   0.6  83.0 124.2)
e001-i0410 => L=3.205 acc= 61% / t(ms):   0.6  83.3 122.6)
e001-i0415 => L=3.675 acc= 66% / t(ms):   0.6  83.0 122.4)
e001-i0420 => L=3.968 acc= 62% / t(ms):   0.6  82.3 121.4)
e001-i0425 => L=3.128 acc= 73% / t(ms):   0.6  83.9 121.2)
e001-i0430 => L=2.790 acc= 80% / t(ms):   0.6  83.8 121.7)
e001-i0435 => L=3.221 acc= 76% / t(ms):   0.6  83.4 122.6)
e001-i0440 => L=3.616 acc= 68% / t(ms):   0.6  81.9 121.9)
e001-i0445 => L=3.295 acc= 67% / t(ms):   0.6  82.9 123.3)
e001-i0451 => L=2.949 acc= 80% / t(ms):   0.6  81.3 119.9)
e001-i0456 => L=3.476 acc= 74% / t(ms):   0.6  82.2 120.4)
e001-i0461 => L=3.102 acc= 76% / t(ms):   0.6  83.2 121.4)
e001-i0466 => L=2.976 acc= 79% / t(ms):   0.6  84.6 122.6)
e001-i0471 => L=2.971 acc= 79% / t(ms):   0.7  85.7 123.1)
e001-i0476 => L=2.756 acc= 77% / t(ms):   0.6  85.0 123.4)
e001-i0481 => L=3.106 acc= 76% / t(ms):   0.6  84.8 124.2)
e001-i0486 => L=3.409 acc= 66% / t(ms):   0.5  83.8 122.7)
e001-i0491 => L=3.201 acc= 72% / t(ms):   0.5  83.3 120.9)
e001-i0496 => L=2.861 acc= 79% / t(ms):   0.4  81.6 120.9)
Validation : 0.0% (timings : 45.94 7.44)
Validation : 18.0% (timings : 37.09 37.60)
Validation : 52.0% (timings : 15.68 50.49)
Validation : 90.0% (timings : 6.01 52.26)
S3DIS mean IoU = 28.5%
e002-i0000 => L=3.392 acc= 70% / t(ms): 7245.7 116.4 295.7)
e002-i0002 => L=3.612 acc= 60% / t(ms): 354.4  83.5 380.1)
e002-i0007 => L=3.873 acc= 55% / t(ms): 209.6  85.7 277.2)
e002-i0012 => L=3.354 acc= 65% / t(ms): 124.0  86.0 214.3)
e002-i0017 => L=3.667 acc= 64% / t(ms):  73.4  85.4 177.5)
e002-i0022 => L=3.771 acc= 55% / t(ms):  43.6  83.9 155.8)
e002-i0027 => L=3.638 acc= 65% / t(ms):  26.0  82.8 142.3)
e002-i0032 => L=3.718 acc= 72% / t(ms):  15.6  82.9 133.8)
e002-i0037 => L=3.010 acc= 77% / t(ms):   9.4  82.7 129.5)
