Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_1, subsampled at 0.030
146.6 MB loaded in 0.1s
Found KDTree for cloud Area_2, subsampled at 0.030
159.1 MB loaded in 0.1s
Found KDTree for cloud Area_3, subsampled at 0.030
62.6 MB loaded in 0.0s
Found KDTree for cloud Area_4, subsampled at 0.030
144.2 MB loaded in 0.1s
Found KDTree for cloud Area_6, subsampled at 0.030
137.9 MB loaded in 0.1s
Preparing potentials
Done in 0.0s
Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_5, subsampled at 0.030
260.4 MB loaded in 0.2s
Preparing potentials
Done in 0.0s
Preparing reprojection indices for testing
Area_5 done in 0.2s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"potentials_1.200_0.030_6": 43976
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 32
[92m"0.120_0.300": 40
[92m"0.240_1.200": 151
[92m"0.480_2.400": 66
Calibration done in 0.0s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"potentials_1.200_0.030_6": 43976
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 32
[92m"0.120_0.300": 40
[92m"0.240_1.200": 151
[92m"0.480_2.400": 66
Calibration done in 0.0s
Model Preparation
*****************
Done in 0.8s
Start training
**************
Backend QtAgg is interactive backend. Turning interactive mode on.
e000-i0000 => L=10.870 acc=  6% / t(ms): 1013.7 4719.3 107.9)
e002-i0345 => L=3.326 acc= 72% / t(ms):   0.6  86.6 124.0)
e002-i0350 => L=3.705 acc= 50% / t(ms):   0.6  86.4 123.9)
e002-i0355 => L=2.844 acc= 82% / t(ms):   0.6  86.7 124.0)
e002-i0360 => L=3.242 acc= 71% / t(ms):   0.6  87.1 123.3)
e002-i0365 => L=2.888 acc= 85% / t(ms):   0.6  87.1 123.8)
e002-i0370 => L=2.782 acc= 77% / t(ms):   0.5  86.7 123.1)
e002-i0375 => L=3.512 acc= 67% / t(ms):   0.6  85.7 123.4)
e002-i0380 => L=2.640 acc= 83% / t(ms):   0.5  85.0 122.8)
e002-i0385 => L=3.358 acc= 68% / t(ms):   0.5  85.4 124.4)
e002-i0390 => L=3.061 acc= 76% / t(ms):   0.6  84.5 124.1)
e002-i0395 => L=3.047 acc= 76% / t(ms):   0.5  85.0 123.1)
e002-i0400 => L=3.387 acc= 69% / t(ms):   0.5  86.0 123.6)
e002-i0405 => L=3.327 acc= 64% / t(ms):   0.6  86.1 123.8)
e002-i0410 => L=2.925 acc= 79% / t(ms):   0.6  85.8 124.0)
e002-i0415 => L=3.172 acc= 79% / t(ms):   0.6  85.7 123.4)
e002-i0420 => L=3.331 acc= 70% / t(ms):   0.6  85.9 121.5)
e002-i0425 => L=2.936 acc= 71% / t(ms):   0.6  84.9 122.6)
e002-i0430 => L=3.907 acc= 55% / t(ms):   0.7  85.1 123.1)
e002-i0435 => L=3.209 acc= 69% / t(ms):   0.7  85.3 123.1)
e002-i0440 => L=3.198 acc= 71% / t(ms):   0.6  84.8 122.8)
e002-i0445 => L=3.094 acc= 78% / t(ms):   0.7  84.1 122.6)
e002-i0450 => L=3.360 acc= 67% / t(ms):   0.6  84.2 123.2)
e002-i0455 => L=2.687 acc= 84% / t(ms):   0.6  85.6 124.3)
e002-i0460 => L=3.345 acc= 64% / t(ms):   0.7  86.5 123.4)
e002-i0465 => L=3.195 acc= 69% / t(ms):   0.6  86.5 122.2)
e002-i0470 => L=3.499 acc= 59% / t(ms):   0.6  87.7 122.8)
e002-i0475 => L=3.406 acc= 71% / t(ms):   0.6  87.6 123.7)
e002-i0480 => L=3.038 acc= 73% / t(ms):   0.6  86.4 122.8)
e002-i0486 => L=3.497 acc= 69% / t(ms):   0.5  83.7 121.0)
e002-i0491 => L=3.121 acc= 73% / t(ms):   0.4  85.5 122.0)
e002-i0496 => L=3.108 acc= 68% / t(ms):   0.4  85.9 121.0)
Validation : 0.0% (timings : 45.38 6.53)
Validation : 22.0% (timings : 28.45 39.05)
Validation : 56.0% (timings : 12.10 51.01)
Validation : 96.0% (timings : 4.43 50.76)
S3DIS mean IoU = 30.2%
e003-i0000 => L=2.825 acc= 82% / t(ms): 7139.7 116.1 216.4)
e003-i0005 => L=3.103 acc= 83% / t(ms):   1.0 121.3 131.0)
e003-i0010 => L=3.037 acc= 83% / t(ms):   0.8 106.3 126.0)
e003-i0015 => L=3.795 acc= 64% / t(ms):   0.8  97.4 125.5)
e003-i0020 => L=3.077 acc= 74% / t(ms):   0.7  92.8 124.8)
e003-i0025 => L=3.262 acc= 73% / t(ms):   0.6  89.3 124.7)
e003-i0030 => L=3.183 acc= 72% / t(ms):   0.8  88.7 123.4)
e003-i0035 => L=3.351 acc= 77% / t(ms):   0.7  86.4 121.5)
e003-i0040 => L=3.237 acc= 67% / t(ms):   0.7  86.3 123.2)
e003-i0045 => L=3.139 acc= 70% / t(ms):   0.7  85.1 122.0)
e003-i0050 => L=3.503 acc= 67% / t(ms):   0.7  83.9 120.8)
e003-i0055 => L=3.777 acc= 58% / t(ms):   0.6  83.2 121.5)
e003-i0060 => L=2.917 acc= 73% / t(ms):   0.6  82.8 120.8)
e003-i0065 => L=2.872 acc= 70% / t(ms):   0.6  82.9 120.4)
e003-i0070 => L=3.046 acc= 71% / t(ms):   0.6  82.6 121.8)
e003-i0075 => L=3.400 acc= 69% / t(ms):   0.6  83.0 122.7)
e003-i0080 => L=3.117 acc= 71% / t(ms):   0.6  83.7 122.0)
e003-i0085 => L=2.859 acc= 81% / t(ms):   0.6  84.9 121.9)
e003-i0090 => L=3.043 acc= 72% / t(ms):   0.6  85.7 121.4)
e003-i0095 => L=3.738 acc= 62% / t(ms):   0.6  85.3 121.0)
e003-i0100 => L=3.057 acc= 73% / t(ms):   0.6  84.6 119.5)
e003-i0105 => L=3.446 acc= 57% / t(ms):   0.6  84.7 120.5)
e003-i0110 => L=2.962 acc= 73% / t(ms):   0.6  86.2 122.2)
e003-i0115 => L=3.089 acc= 71% / t(ms):   0.6  85.0 121.6)
e003-i0120 => L=3.254 acc= 64% / t(ms):   0.7  86.1 122.4)
e003-i0125 => L=3.230 acc= 65% / t(ms):   0.7  85.3 123.4)
e003-i0130 => L=3.302 acc= 71% / t(ms):   0.7  86.4 123.2)
e003-i0135 => L=3.126 acc= 75% / t(ms):   0.6  85.5 121.8)
e003-i0140 => L=3.856 acc= 62% / t(ms):   0.6  85.0 120.9)
e003-i0145 => L=3.445 acc= 64% / t(ms):   0.6  84.8 120.8)
e003-i0150 => L=3.060 acc= 74% / t(ms):   0.6  83.9 119.8)
e003-i0155 => L=2.586 acc= 85% / t(ms):   0.6  83.9 120.5)
e003-i0160 => L=3.227 acc= 70% / t(ms):   0.6  84.5 121.3)
e003-i0165 => L=3.665 acc= 64% / t(ms):   0.6  86.2 121.6)
e003-i0170 => L=2.924 acc= 75% / t(ms):   0.6  85.0 121.2)
e003-i0175 => L=3.143 acc= 74% / t(ms):   0.6  84.2 121.9)
e003-i0180 => L=3.187 acc= 78% / t(ms):   0.6  84.9 123.9)
e003-i0185 => L=3.409 acc= 65% / t(ms):   0.6  85.0 122.8)
e003-i0190 => L=3.515 acc= 63% / t(ms):   0.6  85.5 122.2)
e003-i0195 => L=3.365 acc= 69% / t(ms):   0.6  85.2 122.9)
e003-i0200 => L=2.961 acc= 80% / t(ms):   0.6  86.8 123.8)
e003-i0205 => L=2.967 acc= 73% / t(ms):   0.6  86.4 122.3)
e003-i0210 => L=3.327 acc= 67% / t(ms):   0.6  86.3 121.5)
e003-i0215 => L=2.953 acc= 80% / t(ms):   0.6  85.7 123.4)
e003-i0220 => L=2.655 acc= 82% / t(ms):   0.6  86.3 124.3)
e003-i0225 => L=3.027 acc= 79% / t(ms):   0.6  85.8 123.0)
e003-i0230 => L=3.018 acc= 74% / t(ms):   0.6  85.6 122.6)
e003-i0235 => L=2.956 acc= 74% / t(ms):   0.5  86.2 123.3)
e003-i0240 => L=2.777 acc= 80% / t(ms):   0.6  87.1 123.5)
e003-i0245 => L=2.710 acc= 76% / t(ms):   0.6  86.2 123.4)
e003-i0250 => L=3.200 acc= 72% / t(ms):   0.6  86.4 123.2)
e003-i0255 => L=3.545 acc= 63% / t(ms):   0.6  85.9 121.8)
e003-i0260 => L=3.164 acc= 70% / t(ms):   0.6  85.7 122.0)
e003-i0265 => L=3.340 acc= 76% / t(ms):   0.6  86.0 122.5)
e003-i0270 => L=2.754 acc= 85% / t(ms):   0.6  85.9 124.2)
e003-i0275 => L=3.229 acc= 74% / t(ms):   0.6  87.6 125.6)
e003-i0280 => L=2.846 acc= 79% / t(ms):   0.6  87.5 124.7)
e003-i0285 => L=2.550 acc= 86% / t(ms):   0.7  87.0 123.2)
e003-i0290 => L=3.154 acc= 66% / t(ms):   0.6  86.0 123.7)
e003-i0295 => L=3.792 acc= 59% / t(ms):   0.6  86.1 123.6)
e003-i0300 => L=3.264 acc= 69% / t(ms):   0.6  85.4 124.0)
e003-i0305 => L=2.813 acc= 84% / t(ms):   0.6  86.4 123.3)
e003-i0310 => L=3.292 acc= 73% / t(ms):   0.6  85.4 122.9)
e003-i0315 => L=2.939 acc= 75% / t(ms):   0.6  86.1 121.9)
e003-i0320 => L=3.286 acc= 66% / t(ms):   0.5  85.3 120.8)
e003-i0325 => L=3.350 acc= 61% / t(ms):   0.6  84.4 121.5)
e003-i0330 => L=3.558 acc= 61% / t(ms):   0.6  84.4 120.1)
e003-i0335 => L=3.452 acc= 61% / t(ms):   0.6  85.4 123.1)
e003-i0340 => L=3.209 acc= 69% / t(ms):   0.6  84.7 122.9)
e003-i0345 => L=3.217 acc= 76% / t(ms):   0.7  85.7 124.3)
e003-i0350 => L=3.260 acc= 64% / t(ms):   0.6  85.0 123.1)
e003-i0355 => L=3.268 acc= 64% / t(ms):   0.6  86.6 123.9)
e003-i0360 => L=3.037 acc= 70% / t(ms):   0.6  86.1 123.0)
e003-i0365 => L=2.998 acc= 81% / t(ms):   0.6  84.9 123.5)
e003-i0370 => L=2.850 acc= 80% / t(ms):   0.6  84.8 122.9)
e003-i0375 => L=2.729 acc= 79% / t(ms):   0.6  84.9 123.5)
e003-i0380 => L=3.164 acc= 74% / t(ms):   0.6  85.5 122.9)
e003-i0385 => L=3.201 acc= 69% / t(ms):   0.6  85.9 122.1)
e003-i0390 => L=2.924 acc= 73% / t(ms):   0.6  85.8 122.2)
e003-i0395 => L=2.813 acc= 79% / t(ms):   0.6  85.6 121.8)
e003-i0400 => L=3.148 acc= 75% / t(ms):   0.6  86.3 122.4)
e003-i0405 => L=3.116 acc= 72% / t(ms):   0.6  85.3 122.0)
e003-i0410 => L=2.484 acc= 89% / t(ms):   0.6  86.0 123.7)
e003-i0415 => L=3.066 acc= 75% / t(ms):   0.6  85.6 123.7)
e003-i0420 => L=3.210 acc= 74% / t(ms):   0.7  84.4 123.7)
e003-i0425 => L=3.643 acc= 60% / t(ms):   0.6  84.1 120.7)
e003-i0430 => L=3.301 acc= 67% / t(ms):   0.6  83.5 119.6)
e003-i0435 => L=3.113 acc= 75% / t(ms):   0.6  82.9 120.2)
e003-i0440 => L=2.742 acc= 83% / t(ms):   0.6  82.3 119.7)
e003-i0445 => L=3.599 acc= 61% / t(ms):   0.5  83.2 121.0)
e003-i0450 => L=3.682 acc= 60% / t(ms):   0.6  83.1 121.2)
e003-i0455 => L=3.040 acc= 74% / t(ms):   0.6  82.9 121.6)
e003-i0460 => L=2.626 acc= 86% / t(ms):   0.6  84.3 121.6)
e003-i0465 => L=2.318 acc= 87% / t(ms):   0.6  84.8 122.8)
e003-i0470 => L=3.255 acc= 69% / t(ms):   0.6  84.7 122.9)
e003-i0475 => L=2.992 acc= 77% / t(ms):   0.6  85.4 123.3)
e003-i0480 => L=2.769 acc= 78% / t(ms):   0.5  85.4 122.6)
e003-i0485 => L=3.448 acc= 65% / t(ms):   0.5  83.5 121.9)
e003-i0490 => L=3.192 acc= 76% / t(ms):   0.4  83.7 122.1)
e003-i0496 => L=2.502 acc= 89% / t(ms):   0.4  82.0 120.3)
Validation : 0.0% (timings : 45.09 7.17)
Validation : 22.0% (timings : 25.84 43.28)
Validation : 56.0% (timings : 10.97 53.77)
Validation : 96.0% (timings : 4.02 52.20)
S3DIS mean IoU = 30.6%
e004-i0000 => L=3.672 acc= 64% / t(ms): 7324.5 146.0 190.7)
e004-i0005 => L=3.169 acc= 71% / t(ms):   1.2  99.5 131.0)
e004-i0010 => L=3.273 acc= 69% / t(ms):   1.0  95.0 127.9)
e004-i0016 => L=2.847 acc= 77% / t(ms):   0.8  87.6 125.6)
e004-i0021 => L=3.046 acc= 71% / t(ms):   0.7  87.1 123.9)
e004-i0026 => L=3.625 acc= 62% / t(ms):   0.6  86.4 125.2)
e004-i0031 => L=3.140 acc= 76% / t(ms):   0.6  84.6 124.2)
e004-i0036 => L=3.255 acc= 73% / t(ms):   0.7  84.8 124.3)
e004-i0041 => L=3.163 acc= 75% / t(ms):   0.6  83.7 125.7)
e004-i0046 => L=3.109 acc= 82% / t(ms):   0.6  83.4 124.5)
e004-i0051 => L=3.104 acc= 79% / t(ms):   0.6  84.1 124.7)
e004-i0056 => L=3.004 acc= 74% / t(ms):   0.6  84.9 126.0)
e004-i0061 => L=3.117 acc= 80% / t(ms):   0.6  83.5 124.7)
e004-i0066 => L=2.997 acc= 82% / t(ms):   0.6  83.8 123.5)
e004-i0071 => L=3.940 acc= 54% / t(ms):   0.6  84.9 124.6)
e004-i0076 => L=2.885 acc= 76% / t(ms):   0.6  85.1 123.8)
e004-i0081 => L=2.959 acc= 77% / t(ms):   0.6  85.0 123.1)
e004-i0086 => L=2.868 acc= 81% / t(ms):   0.6  85.3 123.0)
e004-i0091 => L=3.113 acc= 77% / t(ms):   0.6  85.2 123.3)
e004-i0096 => L=2.582 acc= 86% / t(ms):   0.6  84.2 122.8)
e004-i0101 => L=3.701 acc= 62% / t(ms):   0.6  85.4 123.5)
e004-i0106 => L=3.154 acc= 63% / t(ms):   0.6  84.7 123.2)
e004-i0111 => L=2.506 acc= 87% / t(ms):   0.5  83.4 123.0)
e004-i0116 => L=3.143 acc= 72% / t(ms):   0.6  84.3 123.1)
e004-i0121 => L=2.949 acc= 74% / t(ms):   0.6  85.5 123.7)
e004-i0126 => L=3.423 acc= 72% / t(ms):   0.6  85.8 123.7)
e004-i0131 => L=2.765 acc= 79% / t(ms):   0.7  86.0 124.2)
e004-i0136 => L=2.837 acc= 80% / t(ms):   0.7  87.8 124.8)
e004-i0141 => L=2.512 acc= 89% / t(ms):   0.7  87.0 124.5)
e004-i0146 => L=2.997 acc= 78% / t(ms):   0.6  86.0 123.9)
e004-i0151 => L=3.147 acc= 78% / t(ms):   0.6  84.4 122.9)
e004-i0156 => L=2.577 acc= 90% / t(ms):   0.7  85.4 123.8)
e004-i0161 => L=3.078 acc= 73% / t(ms):   0.6  84.8 123.4)
e004-i0166 => L=2.831 acc= 74% / t(ms):   0.6  84.2 122.6)
e004-i0171 => L=3.179 acc= 69% / t(ms):   0.6  83.4 120.6)
e004-i0176 => L=2.726 acc= 80% / t(ms):   0.6  82.6 120.9)
e004-i0181 => L=3.159 acc= 75% / t(ms):   0.6  83.9 121.4)
e004-i0186 => L=2.997 acc= 79% / t(ms):   0.6  83.3 121.8)
e004-i0191 => L=2.959 acc= 79% / t(ms):   0.6  83.4 121.8)
e004-i0196 => L=3.683 acc= 56% / t(ms):   0.6  84.7 122.6)
e004-i0201 => L=3.159 acc= 74% / t(ms):   0.6  84.4 123.5)
e004-i0206 => L=2.661 acc= 87% / t(ms):   0.6  83.4 124.2)
e004-i0211 => L=2.316 acc= 90% / t(ms):   0.6  83.5 125.1)
e004-i0216 => L=3.342 acc= 68% / t(ms):   0.6  83.7 124.4)
e004-i0221 => L=2.841 acc= 84% / t(ms):   0.6  84.0 124.5)
e004-i0226 => L=2.540 acc= 85% / t(ms):   0.6  83.7 124.3)
e004-i0231 => L=3.131 acc= 77% / t(ms):   0.6  83.1 124.0)
e004-i0236 => L=2.662 acc= 77% / t(ms):   0.6  84.1 124.7)
e004-i0241 => L=2.815 acc= 80% / t(ms):   0.6  85.5 124.5)
e004-i0246 => L=3.115 acc= 73% / t(ms):   0.6  84.7 124.3)
e004-i0251 => L=3.327 acc= 67% / t(ms):   0.6  85.4 123.7)
e004-i0256 => L=3.000 acc= 77% / t(ms):   0.6  84.6 123.9)
e004-i0261 => L=2.846 acc= 78% / t(ms):   0.6  82.8 122.6)
e004-i0266 => L=3.028 acc= 83% / t(ms):   0.6  84.3 123.3)
e004-i0271 => L=2.708 acc= 78% / t(ms):   0.6  84.9 123.8)
e004-i0276 => L=3.423 acc= 66% / t(ms):   0.6  84.0 122.7)
e004-i0281 => L=2.960 acc= 75% / t(ms):   0.7  83.7 122.7)
e004-i0286 => L=3.163 acc= 74% / t(ms):   0.6  83.5 122.9)
e004-i0291 => L=3.086 acc= 78% / t(ms):   0.7  83.2 123.3)
e004-i0296 => L=2.883 acc= 78% / t(ms):   0.6  83.7 122.8)
e004-i0301 => L=3.179 acc= 71% / t(ms):   0.6  83.3 122.2)
e004-i0306 => L=3.210 acc= 72% / t(ms):   0.6  84.8 123.8)
e004-i0311 => L=2.828 acc= 82% / t(ms):   0.6  84.0 123.7)
e004-i0316 => L=3.107 acc= 68% / t(ms):   0.6  84.3 124.2)
e004-i0321 => L=3.232 acc= 81% / t(ms):   0.6  83.7 124.0)
e004-i0326 => L=3.293 acc= 64% / t(ms):   0.6  83.8 123.1)
e004-i0331 => L=3.543 acc= 62% / t(ms):   0.6  84.8 123.6)
e004-i0336 => L=3.315 acc= 71% / t(ms):   0.6  83.8 124.4)
e004-i0341 => L=3.680 acc= 61% / t(ms):   0.6  84.2 125.1)
e004-i0346 => L=2.940 acc= 73% / t(ms):   0.6  84.4 125.0)
e004-i0351 => L=3.022 acc= 77% / t(ms):   0.5  84.2 124.6)
e004-i0356 => L=2.446 acc= 88% / t(ms):   0.6  85.3 124.7)
e004-i0361 => L=3.590 acc= 62% / t(ms):   0.6  84.6 124.4)
e004-i0366 => L=2.659 acc= 79% / t(ms):   0.6  85.2 123.9)
e004-i0371 => L=3.437 acc= 68% / t(ms):   0.6  85.0 124.0)
e004-i0376 => L=3.103 acc= 70% / t(ms):   0.6  86.1 124.8)
e004-i0381 => L=2.836 acc= 74% / t(ms):   0.6  85.6 123.8)
e004-i0386 => L=3.248 acc= 77% / t(ms):   0.6  86.1 125.9)
e004-i0391 => L=3.271 acc= 69% / t(ms):   0.6  85.0 124.3)
e004-i0396 => L=3.363 acc= 67% / t(ms):   0.6  84.9 123.7)
e004-i0401 => L=3.247 acc= 63% / t(ms):   0.6  84.6 122.4)
e004-i0406 => L=2.963 acc= 82% / t(ms):   0.6  86.2 123.6)
e004-i0411 => L=2.724 acc= 81% / t(ms):   0.6  85.3 123.7)
e004-i0416 => L=2.643 acc= 87% / t(ms):   0.5  86.4 123.4)
e004-i0421 => L=3.347 acc= 63% / t(ms):   0.5  85.9 121.3)
e004-i0426 => L=3.172 acc= 70% / t(ms):   0.6  85.1 122.6)
e004-i0431 => L=2.922 acc= 69% / t(ms):   0.6  85.9 123.6)
e004-i0436 => L=3.295 acc= 68% / t(ms):   0.6  84.8 123.4)
e004-i0441 => L=3.653 acc= 67% / t(ms):   0.6  85.7 123.7)
e004-i0446 => L=2.948 acc= 77% / t(ms):   0.6  86.0 124.0)
e004-i0451 => L=3.582 acc= 61% / t(ms):   0.6  84.4 122.2)
e004-i0456 => L=2.863 acc= 80% / t(ms):   0.5  84.8 122.1)
e004-i0461 => L=2.988 acc= 73% / t(ms):   0.6  85.2 124.1)
e004-i0466 => L=2.979 acc= 83% / t(ms):   0.6  84.3 123.7)
e004-i0471 => L=2.821 acc= 81% / t(ms):   0.6  83.2 122.4)
e004-i0476 => L=2.978 acc= 78% / t(ms):   0.6  83.2 124.3)
e004-i0481 => L=3.684 acc= 62% / t(ms):   0.5  84.2 124.3)
e004-i0486 => L=3.266 acc= 72% / t(ms):   0.5  83.2 122.7)
e004-i0492 => L=2.796 acc= 81% / t(ms):   0.4  82.2 119.8)
e004-i0497 => L=3.257 acc= 67% / t(ms):   0.4  82.6 120.5)
Validation : 0.0% (timings : 44.33 5.81)
Validation : 22.0% (timings : 29.88 37.61)
Validation : 56.0% (timings : 12.66 49.86)
Validation : 94.0% (timings : 4.87 51.04)
S3DIS mean IoU = 34.6%
e005-i0000 => L=3.244 acc= 69% / t(ms): 7059.2 145.5 223.2)
e005-i0005 => L=3.114 acc= 73% / t(ms):   1.1  99.8 147.2)
e005-i0010 => L=2.588 acc= 79% / t(ms):   0.9  94.6 137.1)
e005-i0015 => L=2.835 acc= 80% / t(ms):   0.7  90.9 131.2)
e005-i0020 => L=2.900 acc= 74% / t(ms):   0.7  89.2 129.2)
e005-i0025 => L=3.556 acc= 56% / t(ms):   0.7  86.9 125.5)
e005-i0030 => L=2.731 acc= 79% / t(ms):   0.6  86.6 126.0)
e005-i0035 => L=3.804 acc= 61% / t(ms):   0.7  86.4 124.9)
e005-i0040 => L=3.298 acc= 68% / t(ms):   0.7  85.2 123.1)
e005-i0045 => L=3.337 acc= 68% / t(ms):   0.6  85.3 123.1)
e005-i0050 => L=2.728 acc= 80% / t(ms):   0.7  85.8 123.6)
e005-i0055 => L=2.636 acc= 85% / t(ms):   0.7  85.0 122.3)
e005-i0060 => L=2.790 acc= 82% / t(ms):   0.6  83.9 122.5)
e005-i0065 => L=2.412 acc= 87% / t(ms):   0.6  84.1 121.9)
e005-i0070 => L=3.498 acc= 63% / t(ms):   0.6  84.1 121.8)
e005-i0075 => L=2.759 acc= 83% / t(ms):   0.6  85.5 122.6)
e005-i0080 => L=2.660 acc= 87% / t(ms):   0.7  86.2 124.0)
e005-i0085 => L=3.239 acc= 70% / t(ms):   0.7  86.6 124.8)
e005-i0090 => L=2.669 acc= 79% / t(ms):   0.6  86.0 126.1)
e005-i0095 => L=2.617 acc= 86% / t(ms):   0.6  85.4 124.3)
e005-i0100 => L=3.489 acc= 62% / t(ms):   0.6  85.7 124.4)
e005-i0105 => L=3.007 acc= 75% / t(ms):   0.6  85.6 124.2)
e005-i0110 => L=3.071 acc= 74% / t(ms):   0.6  87.2 125.5)
e005-i0115 => L=2.610 acc= 83% / t(ms):   0.6  87.2 125.9)
e005-i0120 => L=2.586 acc= 83% / t(ms):   0.6  87.3 128.8)
e005-i0125 => L=3.006 acc= 77% / t(ms):   0.6  85.8 126.8)
e005-i0130 => L=3.014 acc= 73% / t(ms):   0.6  86.3 126.2)
e005-i0135 => L=3.642 acc= 66% / t(ms):   0.6  86.4 126.4)
e005-i0140 => L=2.689 acc= 81% / t(ms):   0.6  84.9 125.2)
e005-i0145 => L=3.442 acc= 68% / t(ms):   0.6  84.2 125.0)
e005-i0150 => L=2.825 acc= 84% / t(ms):   0.5  84.9 125.1)
e005-i0155 => L=2.696 acc= 77% / t(ms):   0.5  85.8 125.3)
e005-i0160 => L=2.993 acc= 69% / t(ms):   0.5  85.9 124.7)
e005-i0165 => L=2.856 acc= 83% / t(ms):   0.5  85.6 123.2)
e005-i0170 => L=3.165 acc= 74% / t(ms):   0.6  85.5 125.2)
e005-i0175 => L=2.625 acc= 85% / t(ms):   0.6  86.2 127.2)
e005-i0180 => L=2.987 acc= 82% / t(ms):   0.5  86.7 128.0)
e005-i0185 => L=3.176 acc= 73% / t(ms):   0.6  87.0 127.0)
e005-i0190 => L=3.344 acc= 68% / t(ms):   0.6  85.8 126.0)
e005-i0195 => L=2.722 acc= 77% / t(ms):   0.6  86.5 126.2)
e005-i0200 => L=2.635 acc= 76% / t(ms):   0.6  86.9 125.4)
e005-i0205 => L=2.612 acc= 84% / t(ms):   0.6  89.2 126.4)
e005-i0210 => L=2.401 acc= 85% / t(ms):   0.6  88.5 126.5)
e005-i0215 => L=3.566 acc= 61% / t(ms):   0.7  87.7 126.4)
e005-i0220 => L=2.919 acc= 70% / t(ms):   0.6  91.3 126.2)
e005-i0225 => L=2.826 acc= 83% / t(ms):   0.6  88.0 124.1)
e005-i0230 => L=3.242 acc= 68% / t(ms):   0.6  86.6 122.0)
e005-i0235 => L=2.800 acc= 80% / t(ms):   0.6  84.0 121.7)
e005-i0240 => L=2.472 acc= 85% / t(ms):   0.6  83.6 119.8)
e005-i0245 => L=3.722 acc= 64% / t(ms):   0.6  83.6 120.4)
e005-i0250 => L=2.639 acc= 87% / t(ms):   0.6  83.2 122.4)
e005-i0255 => L=3.597 acc= 69% / t(ms):   0.6  83.2 120.8)
e005-i0260 => L=3.166 acc= 70% / t(ms):   0.6  82.9 120.0)
e005-i0265 => L=2.805 acc= 81% / t(ms):   0.5  83.4 120.8)
e005-i0270 => L=2.720 acc= 88% / t(ms):   0.5  82.8 120.1)
e005-i0275 => L=3.251 acc= 72% / t(ms):   0.6  83.1 120.2)
e005-i0280 => L=3.193 acc= 67% / t(ms):   0.5  83.9 120.9)
e005-i0285 => L=2.666 acc= 81% / t(ms):   0.6  83.2 119.8)
e005-i0290 => L=3.087 acc= 75% / t(ms):   0.6  82.2 119.8)
e005-i0295 => L=2.836 acc= 76% / t(ms):   0.6  83.3 121.4)
e005-i0300 => L=3.080 acc= 74% / t(ms):   0.6  84.6 120.9)
e005-i0306 => L=3.430 acc= 64% / t(ms):   0.6  83.0 118.8)
e005-i0311 => L=2.828 acc= 77% / t(ms):   0.5  83.6 120.2)
e005-i0316 => L=2.688 acc= 77% / t(ms):   0.6  83.9 120.3)
e005-i0321 => L=3.008 acc= 71% / t(ms):   0.6  83.7 120.9)
e005-i0326 => L=3.181 acc= 73% / t(ms):   0.6  81.8 120.5)
e005-i0331 => L=3.537 acc= 72% / t(ms):   0.6  82.3 120.9)
e005-i0337 => L=2.810 acc= 77% / t(ms):   0.6  81.5 120.2)
e005-i0342 => L=3.229 acc= 74% / t(ms):   0.6  82.0 120.1)
e005-i0348 => L=3.186 acc= 75% / t(ms):   0.6  81.3 120.7)
e005-i0354 => L=3.055 acc= 78% / t(ms):   0.6  80.8 118.7)
e005-i0360 => L=3.875 acc= 59% / t(ms):   0.6  81.1 117.6)
e005-i0365 => L=2.717 acc= 84% / t(ms):   0.6  80.5 119.0)
e005-i0370 => L=2.684 acc= 84% / t(ms):   0.6  82.2 119.1)
e005-i0376 => L=2.987 acc= 74% / t(ms):   0.5  80.1 117.9)
e005-i0381 => L=2.662 acc= 80% / t(ms):   0.5  84.3 117.1)
e005-i0386 => L=3.632 acc= 53% / t(ms):   0.6  83.7 118.0)
e005-i0391 => L=2.560 acc= 84% / t(ms):   0.6  82.8 119.5)
e005-i0396 => L=3.052 acc= 74% / t(ms):   0.6  83.5 118.7)
e005-i0401 => L=2.553 acc= 89% / t(ms):   0.6  83.1 119.9)
e005-i0406 => L=2.733 acc= 85% / t(ms):   0.6  82.6 119.3)
e005-i0411 => L=2.961 acc= 75% / t(ms):   0.6  81.3 119.7)
e005-i0416 => L=3.006 acc= 73% / t(ms):   0.6  83.0 119.9)
e005-i0421 => L=2.514 acc= 88% / t(ms):   0.6  85.1 122.7)
e005-i0426 => L=2.538 acc= 87% / t(ms):   0.5  83.7 121.8)
e005-i0432 => L=2.958 acc= 85% / t(ms):   0.5  82.3 120.1)
e005-i0437 => L=3.000 acc= 77% / t(ms):   0.5  82.7 119.2)
e005-i0442 => L=2.755 acc= 79% / t(ms):   0.5  82.7 119.6)
e005-i0447 => L=2.878 acc= 81% / t(ms):   0.6  83.6 121.9)
e005-i0452 => L=2.624 acc= 84% / t(ms):   0.6  82.6 121.3)
e005-i0457 => L=3.270 acc= 72% / t(ms):   0.6  84.3 129.1)
