Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_1, subsampled at 0.030
146.6 MB loaded in 0.1s
Found KDTree for cloud Area_2, subsampled at 0.030
159.1 MB loaded in 0.1s
Found KDTree for cloud Area_3, subsampled at 0.030
62.6 MB loaded in 0.0s
Found KDTree for cloud Area_4, subsampled at 0.030
144.2 MB loaded in 0.1s
Found KDTree for cloud Area_6, subsampled at 0.030
137.9 MB loaded in 0.1s
Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_5, subsampled at 0.030
260.4 MB loaded in 0.2s
Preparing reprojection indices for testing
Area_5 done in 0.2s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"random_1.200_0.030_6": 55150
Check neighbors limit dictionary
[92m"0.030_0.075": 29
[92m"0.060_0.150": 33
[92m"0.120_0.300": 40
[92m"0.240_0.600": 41
[92m"0.480_1.200": 37
Calibration done in 0.0s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"random_1.200_0.030_6": 55150
Check neighbors limit dictionary
[92m"0.030_0.075": 29
[92m"0.060_0.150": 33
[92m"0.120_0.300": 40
[92m"0.240_0.600": 41
[92m"0.480_1.200": 37
Calibration done in 0.0s
Model Preparation
*****************
Done in 1.0s
Start training
**************
Backend QtAgg is interactive backend. Turning interactive mode on.
e000-i0000 => L=2.590 acc=  6% / t(ms): 1369.6 174490.7  67.0)
e003-i0253 => L=0.513 acc= 87% / t(ms):   5.3  62.1  85.6)
e003-i0260 => L=0.793 acc= 78% / t(ms):   5.2  62.4  84.6)
e003-i0267 => L=0.870 acc= 64% / t(ms):   5.0  63.2  84.6)
e003-i0274 => L=1.274 acc= 50% / t(ms):   5.1  63.0  86.2)
e003-i0281 => L=0.850 acc= 69% / t(ms):   5.0  62.2  84.5)
e003-i0288 => L=0.782 acc= 74% / t(ms):   5.1  62.5  84.8)
e003-i0295 => L=1.138 acc= 59% / t(ms):   4.8  63.7  86.2)
e003-i0302 => L=0.955 acc= 70% / t(ms):   4.9  62.4  84.5)
e003-i0309 => L=0.851 acc= 69% / t(ms):   5.1  62.5  83.1)
e003-i0316 => L=0.924 acc= 68% / t(ms):   5.0  64.3  84.0)
e003-i0323 => L=1.009 acc= 66% / t(ms):   5.1  64.0  83.3)
e003-i0330 => L=1.323 acc= 53% / t(ms):   5.3  62.4  81.2)
e003-i0337 => L=0.879 acc= 69% / t(ms):   5.3  62.7  83.1)
e003-i0344 => L=0.915 acc= 66% / t(ms):   5.2  63.0  82.3)
e003-i0351 => L=0.892 acc= 71% / t(ms):   5.0  63.8  83.7)
e003-i0358 => L=0.761 acc= 76% / t(ms):   4.9  64.0  84.9)
e003-i0365 => L=0.906 acc= 68% / t(ms):   4.9  60.7  82.6)
e003-i0372 => L=1.076 acc= 63% / t(ms):   5.0  61.6  82.6)
e003-i0379 => L=0.942 acc= 67% / t(ms):   4.8  62.9  83.1)
e003-i0386 => L=0.708 acc= 78% / t(ms):   4.9  61.7  81.4)
e003-i0393 => L=1.095 acc= 65% / t(ms):   4.9  59.9  82.2)
e003-i0400 => L=0.926 acc= 71% / t(ms):   4.9  62.2  83.0)
e003-i0407 => L=0.806 acc= 74% / t(ms):   4.9  61.1  82.8)
e003-i0414 => L=1.331 acc= 54% / t(ms):   5.1  62.6  82.9)
e003-i0421 => L=0.936 acc= 64% / t(ms):   5.1  64.1  83.6)
e003-i0428 => L=1.197 acc= 56% / t(ms):   5.2  62.5  82.7)
e003-i0435 => L=1.131 acc= 66% / t(ms):   4.9  62.4  83.5)
e003-i0442 => L=1.058 acc= 67% / t(ms):   4.9  62.1  82.7)
e003-i0449 => L=1.017 acc= 68% / t(ms):   5.1  62.1  82.6)
e003-i0456 => L=0.725 acc= 80% / t(ms):   5.5  61.3  82.9)
e003-i0463 => L=1.180 acc= 60% / t(ms):   5.1  60.2  81.3)
e003-i0470 => L=0.634 acc= 83% / t(ms):   5.0  61.3  81.1)
e003-i0477 => L=0.896 acc= 70% / t(ms):   4.9  61.1  82.7)
e003-i0484 => L=0.951 acc= 68% / t(ms):   4.7  62.1  83.2)
e003-i0491 => L=1.005 acc= 64% / t(ms):   4.7  61.9  81.0)
e003-i0498 => L=0.934 acc= 67% / t(ms):   4.6  61.6  81.0)
Validation : 2.0% (timings : 43.79 7.04)
Validation : 24.0% (timings : 43.05 25.07)
Validation : 54.0% (timings : 37.74 33.67)
Validation : 78.0% (timings : 41.58 36.17)
S3DIS mean IoU = 31.3%
e004-i0000 => L=0.889 acc= 74% / t(ms): 8582.0  40.2 146.4)
e004-i0007 => L=0.736 acc= 75% / t(ms):  21.6  55.6  81.8)
e004-i0014 => L=0.839 acc= 72% / t(ms):  13.0  60.4  83.7)
e004-i0021 => L=0.961 acc= 66% / t(ms):   8.9  61.9  81.9)
e004-i0028 => L=0.857 acc= 69% / t(ms):   6.7  61.6  81.4)
e004-i0035 => L=0.975 acc= 63% / t(ms):   6.1  60.9  80.6)
e004-i0042 => L=0.950 acc= 69% / t(ms):   5.6  62.8  83.2)
e004-i0049 => L=0.718 acc= 78% / t(ms):   5.3  61.7  83.5)
e004-i0056 => L=1.015 acc= 61% / t(ms):   5.1  62.3  82.9)
e004-i0063 => L=0.855 acc= 71% / t(ms):   5.1  61.8  82.2)
e004-i0070 => L=1.218 acc= 51% / t(ms):   4.9  61.5  82.3)
e004-i0077 => L=1.168 acc= 59% / t(ms):   4.9  63.0  82.9)
e004-i0084 => L=0.753 acc= 77% / t(ms):   5.0  62.0  84.0)
e004-i0091 => L=1.142 acc= 66% / t(ms):   5.1  61.6  83.6)
e004-i0098 => L=0.995 acc= 66% / t(ms):   4.9  62.8  83.6)
e004-i0105 => L=0.764 acc= 74% / t(ms):   5.0  63.2  84.0)
e004-i0112 => L=1.070 acc= 64% / t(ms):   4.8  62.5  83.1)
e004-i0119 => L=1.358 acc= 53% / t(ms):   5.2  63.1  83.5)
e004-i0126 => L=1.133 acc= 61% / t(ms):   5.2  62.3  81.5)
e004-i0133 => L=1.015 acc= 70% / t(ms):   5.0  63.3  81.4)
e004-i0140 => L=0.680 acc= 79% / t(ms):   5.3  62.8  82.7)
e004-i0147 => L=0.912 acc= 66% / t(ms):   5.0  63.7  81.9)
e004-i0154 => L=0.918 acc= 71% / t(ms):   5.0  62.6  81.4)
e004-i0161 => L=1.079 acc= 64% / t(ms):   4.9  62.9  81.8)
e004-i0168 => L=1.162 acc= 64% / t(ms):   5.0  63.8  83.0)
e004-i0175 => L=0.764 acc= 76% / t(ms):   4.9  65.0  83.8)
e004-i0182 => L=0.822 acc= 68% / t(ms):   4.7  64.7  83.6)
e004-i0189 => L=1.327 acc= 54% / t(ms):   4.7  64.0  83.3)
e004-i0196 => L=0.881 acc= 71% / t(ms):   4.8  63.8  83.5)
e004-i0203 => L=1.234 acc= 58% / t(ms):   4.9  64.0  83.3)
e004-i0210 => L=0.707 acc= 77% / t(ms):   4.9  62.7  82.1)
e004-i0217 => L=1.032 acc= 65% / t(ms):   4.8  62.0  81.4)
e004-i0221 => L=0.879 acc= 69% / t(ms):   5.3  90.2  87.0)
e004-i0227 => L=0.820 acc= 74% / t(ms):   5.4  81.5  93.7)
e004-i0234 => L=0.992 acc= 69% / t(ms):   5.2  71.7 103.6)
e004-i0239 => L=0.734 acc= 76% / t(ms):   5.9  79.5 105.3)
e004-i0246 => L=0.555 acc= 82% / t(ms):   5.7  72.4  95.4)
e004-i0253 => L=1.341 acc= 49% / t(ms):   5.3  67.2  88.1)
e004-i0260 => L=1.097 acc= 57% / t(ms):   4.9  65.9  84.9)
e004-i0267 => L=0.694 acc= 80% / t(ms):   5.0  64.7  83.4)
e004-i0274 => L=0.730 acc= 80% / t(ms):   4.9  63.7  82.4)
e004-i0281 => L=0.909 acc= 72% / t(ms):   4.9  62.8  83.0)
e004-i0288 => L=1.101 acc= 59% / t(ms):   4.9  62.6  83.7)
e004-i0295 => L=1.420 acc= 54% / t(ms):   5.2  59.9  81.9)
e004-i0302 => L=0.669 acc= 80% / t(ms):   5.1  61.2  80.5)
e004-i0309 => L=0.705 acc= 76% / t(ms):   4.9  62.3  79.4)
e004-i0316 => L=1.122 acc= 64% / t(ms):   4.7  60.8  79.8)
e004-i0323 => L=1.022 acc= 67% / t(ms):   4.6  61.3  79.7)
e004-i0330 => L=0.918 acc= 68% / t(ms):   4.6  60.7  79.8)
e004-i0338 => L=0.866 acc= 71% / t(ms):   4.8  60.4  78.6)
e004-i0345 => L=0.953 acc= 70% / t(ms):   5.2  61.5  78.8)
e004-i0352 => L=1.205 acc= 54% / t(ms):   5.0  61.8  80.0)
e004-i0359 => L=0.642 acc= 79% / t(ms):   5.2  60.8  79.3)
e004-i0366 => L=0.929 acc= 70% / t(ms):   5.2  62.2  80.9)
e004-i0373 => L=0.977 acc= 64% / t(ms):   5.2  62.7  82.6)
e004-i0380 => L=1.123 acc= 61% / t(ms):   5.0  63.3  81.7)
e004-i0387 => L=1.510 acc= 48% / t(ms):   5.0  62.3  80.9)
e004-i0394 => L=0.992 acc= 67% / t(ms):   5.1  62.2  80.1)
e004-i0401 => L=0.842 acc= 70% / t(ms):   5.2  62.8  78.8)
e004-i0408 => L=0.788 acc= 76% / t(ms):   4.9  62.5  80.0)
e004-i0416 => L=1.501 acc= 51% / t(ms):   5.0  60.4  78.6)
e004-i0423 => L=0.873 acc= 74% / t(ms):   4.9  61.4  78.7)
e004-i0430 => L=0.641 acc= 80% / t(ms):   4.9  61.4  79.2)
e004-i0437 => L=0.746 acc= 76% / t(ms):   4.8  61.3  79.4)
e004-i0444 => L=0.694 acc= 79% / t(ms):   4.7  61.4  80.0)
e004-i0451 => L=0.921 acc= 71% / t(ms):   4.8  60.7  79.7)
e004-i0458 => L=0.899 acc= 70% / t(ms):   4.9  61.6  81.0)
e004-i0465 => L=1.068 acc= 68% / t(ms):   4.9  61.1  79.6)
e004-i0472 => L=0.939 acc= 70% / t(ms):   4.8  62.0  79.7)
e004-i0479 => L=0.937 acc= 64% / t(ms):   4.6  62.7  78.9)
e004-i0486 => L=0.689 acc= 80% / t(ms):   4.7  62.5  80.6)
e004-i0494 => L=1.050 acc= 65% / t(ms):   4.9  60.5  79.0)
Validation : 0.0% (timings : 48.78 3.47)
Validation : 24.0% (timings : 44.77 23.56)
Validation : 52.0% (timings : 38.20 32.06)
Validation : 80.0% (timings : 35.29 36.08)
S3DIS mean IoU = 24.2%
e005-i0000 => L=0.664 acc= 78% / t(ms): 8551.3  37.9 141.7)
e005-i0006 => L=1.371 acc= 53% / t(ms):  13.4  67.5  81.5)
e005-i0013 => L=0.925 acc= 68% / t(ms):   8.8  63.6  83.0)
e005-i0020 => L=1.142 acc= 64% / t(ms):   6.7  63.2  82.3)
e005-i0027 => L=1.108 acc= 67% / t(ms):   6.1  62.0  83.1)
e005-i0034 => L=0.763 acc= 78% / t(ms):   5.4  61.1  81.0)
e005-i0041 => L=0.940 acc= 68% / t(ms):   5.1  62.0  81.3)
e005-i0048 => L=1.029 acc= 63% / t(ms):   5.0  63.4  82.7)
e005-i0055 => L=0.949 acc= 71% / t(ms):   5.1  61.0  82.6)
e005-i0062 => L=0.968 acc= 68% / t(ms):   5.0  58.8  82.9)
e005-i0069 => L=1.208 acc= 63% / t(ms):   5.0  59.9  81.8)
e005-i0076 => L=1.008 acc= 65% / t(ms):   4.9  60.5  80.2)
e005-i0083 => L=0.735 acc= 73% / t(ms):   4.8  62.0  80.3)
e005-i0090 => L=1.129 acc= 58% / t(ms):   4.7  59.8  81.1)
e005-i0097 => L=0.964 acc= 63% / t(ms):   4.9  60.4  82.6)
e005-i0104 => L=0.613 acc= 82% / t(ms):   5.0  60.9  81.9)
e005-i0111 => L=1.035 acc= 63% / t(ms):   4.8  62.6  82.7)
e005-i0118 => L=0.445 acc= 88% / t(ms):   4.8  63.5  83.3)
e005-i0125 => L=0.810 acc= 76% / t(ms):   4.9  62.4  84.1)
e005-i0132 => L=0.876 acc= 65% / t(ms):   5.0  61.1  81.6)
e005-i0139 => L=1.087 acc= 63% / t(ms):   5.1  59.6  82.8)
e005-i0146 => L=0.862 acc= 74% / t(ms):   5.1  59.6  81.1)
e005-i0153 => L=1.159 acc= 60% / t(ms):   5.0  61.4  83.2)
e005-i0160 => L=1.022 acc= 62% / t(ms):   4.9  61.9  82.8)
e005-i0167 => L=1.095 acc= 65% / t(ms):   4.9  62.3  82.4)
e005-i0174 => L=0.746 acc= 74% / t(ms):   4.8  61.4  81.0)
e005-i0181 => L=0.936 acc= 67% / t(ms):   4.9  60.8  80.1)
e005-i0188 => L=0.924 acc= 70% / t(ms):   4.9  60.6  82.0)
e005-i0195 => L=0.572 acc= 81% / t(ms):   5.0  62.0  81.6)
e005-i0202 => L=1.097 acc= 63% / t(ms):   5.4  62.3  79.2)
e005-i0209 => L=0.927 acc= 72% / t(ms):   5.4  61.2  79.1)
e005-i0216 => L=0.919 acc= 73% / t(ms):   5.1  62.5  81.8)
e005-i0223 => L=0.864 acc= 69% / t(ms):   5.2  62.0  82.3)
e005-i0230 => L=0.616 acc= 83% / t(ms):   5.0  60.7  82.5)
e005-i0237 => L=1.064 acc= 63% / t(ms):   5.0  62.5  84.1)
e005-i0244 => L=0.991 acc= 64% / t(ms):   4.9  61.8  82.8)
e005-i0251 => L=1.288 acc= 56% / t(ms):   4.9  62.5  80.5)
e005-i0258 => L=0.764 acc= 76% / t(ms):   5.0  63.1  81.4)
e005-i0265 => L=0.791 acc= 74% / t(ms):   5.1  63.2  82.5)
e005-i0272 => L=0.668 acc= 81% / t(ms):   4.9  61.3  84.9)
e005-i0279 => L=0.628 acc= 81% / t(ms):   4.8  61.4  84.5)
e005-i0286 => L=1.236 acc= 58% / t(ms):   4.8  61.6  82.3)
e005-i0293 => L=1.261 acc= 62% / t(ms):   4.8  61.3  82.2)
e005-i0300 => L=0.547 acc= 84% / t(ms):   4.9  60.2  82.3)
e005-i0307 => L=0.949 acc= 68% / t(ms):   4.9  61.4  81.7)
e005-i0314 => L=1.153 acc= 59% / t(ms):   5.0  62.4  81.7)
e005-i0321 => L=0.959 acc= 67% / t(ms):   5.3  60.0  82.8)
e005-i0328 => L=1.002 acc= 65% / t(ms):   5.2  61.7  81.6)
e005-i0335 => L=0.863 acc= 72% / t(ms):   5.1  59.4  80.5)
e005-i0342 => L=0.938 acc= 68% / t(ms):   5.2  60.5  79.6)
e005-i0349 => L=0.494 acc= 84% / t(ms):   5.1  60.9  78.9)
e005-i0356 => L=0.985 acc= 67% / t(ms):   4.9  61.9  79.8)
e005-i0363 => L=0.749 acc= 71% / t(ms):   4.7  62.4  82.5)
e005-i0370 => L=1.191 acc= 60% / t(ms):   4.7  63.1  81.2)
e005-i0377 => L=0.753 acc= 76% / t(ms):   4.8  62.3  80.6)
e005-i0384 => L=0.750 acc= 72% / t(ms):   4.9  61.9  80.1)
e005-i0391 => L=1.212 acc= 61% / t(ms):   4.8  61.5  79.2)
e005-i0398 => L=0.685 acc= 80% / t(ms):   5.1  60.7  79.5)
e005-i0406 => L=0.646 acc= 80% / t(ms):   4.8  60.3  77.8)
e005-i0413 => L=0.947 acc= 69% / t(ms):   5.1  62.2  80.3)
e005-i0420 => L=0.631 acc= 79% / t(ms):   5.0  63.3  81.9)
e005-i0427 => L=1.434 acc= 50% / t(ms):   5.0  60.6  81.7)
e005-i0434 => L=0.741 acc= 76% / t(ms):   4.8  59.5  81.5)
e005-i0441 => L=0.600 acc= 79% / t(ms):   4.8  61.5  80.2)
e005-i0448 => L=1.097 acc= 66% / t(ms):   4.7  63.9  81.1)
e005-i0455 => L=0.638 acc= 81% / t(ms):   4.8  64.2  81.7)
e005-i0462 => L=1.047 acc= 66% / t(ms):   5.1  63.1  81.0)
e005-i0469 => L=0.758 acc= 74% / t(ms):   5.5  62.7  80.7)
e005-i0476 => L=1.112 acc= 55% / t(ms):   5.2  62.5  80.3)
e005-i0483 => L=0.491 acc= 84% / t(ms):   5.1  62.2  81.2)
e005-i0490 => L=1.259 acc= 66% / t(ms):   4.8  63.5  81.4)
e005-i0497 => L=1.179 acc= 62% / t(ms):   4.9  62.2  79.9)
Validation : 0.0% (timings : 47.17 3.49)
Validation : 22.0% (timings : 45.60 23.38)
Validation : 52.0% (timings : 36.28 31.77)
Validation : 80.0% (timings : 36.69 35.56)
S3DIS mean IoU = 33.0%
e006-i0000 => L=0.828 acc= 70% / t(ms): 8456.7  41.4 153.0)
e006-i0006 => L=0.486 acc= 86% / t(ms):  17.0  71.7  85.6)
e006-i0013 => L=0.935 acc= 65% / t(ms):  10.2  67.9  84.2)
e006-i0020 => L=0.844 acc= 70% / t(ms):   7.4  65.2  83.1)
e006-i0027 => L=0.580 acc= 81% / t(ms):   6.0  63.4  80.9)
e006-i0034 => L=0.979 acc= 69% / t(ms):   5.2  61.8  81.2)
e006-i0041 => L=1.064 acc= 67% / t(ms):   4.9  61.3  80.5)
e006-i0048 => L=1.102 acc= 65% / t(ms):   4.8  61.4  81.9)
e006-i0055 => L=0.897 acc= 75% / t(ms):   4.7  60.5  81.0)
e006-i0062 => L=0.952 acc= 71% / t(ms):   5.0  60.8  81.9)
e006-i0069 => L=0.787 acc= 73% / t(ms):   5.0  61.3  81.0)
e006-i0076 => L=0.891 acc= 73% / t(ms):   5.0  62.1  81.9)
e006-i0083 => L=1.084 acc= 63% / t(ms):   5.2  61.9  81.0)
e006-i0090 => L=0.741 acc= 73% / t(ms):   5.1  61.9  80.8)
e006-i0097 => L=0.806 acc= 74% / t(ms):   5.2  61.4  81.8)
e006-i0104 => L=0.694 acc= 76% / t(ms):   5.2  60.6  82.0)
e006-i0111 => L=1.148 acc= 63% / t(ms):   5.0  60.8  81.2)
e006-i0118 => L=0.870 acc= 71% / t(ms):   4.9  61.4  81.7)
e006-i0125 => L=0.765 acc= 72% / t(ms):   4.8  61.5  82.0)
e006-i0132 => L=0.743 acc= 71% / t(ms):   4.9  63.3  83.2)
e006-i0139 => L=1.007 acc= 59% / t(ms):   4.8  62.1  82.1)
e006-i0146 => L=0.756 acc= 78% / t(ms):   4.9  62.3  82.2)
e006-i0153 => L=0.998 acc= 69% / t(ms):   4.8  63.2  81.9)
e006-i0160 => L=0.959 acc= 71% / t(ms):   5.0  62.3  82.4)
e006-i0167 => L=0.706 acc= 73% / t(ms):   5.0  62.9  82.5)
e006-i0174 => L=0.914 acc= 70% / t(ms):   5.4  60.8  81.2)
e006-i0182 => L=1.295 acc= 58% / t(ms):   5.1  59.3  80.0)
e006-i0189 => L=0.812 acc= 72% / t(ms):   4.9  61.1  82.3)
e006-i0196 => L=0.777 acc= 73% / t(ms):   4.9  61.6  81.2)
e006-i0203 => L=1.762 acc= 40% / t(ms):   4.7  62.3  81.5)
e006-i0210 => L=0.650 acc= 81% / t(ms):   4.7  61.9  81.2)
e006-i0217 => L=0.797 acc= 73% / t(ms):   4.6  62.3  82.2)
e006-i0224 => L=1.063 acc= 66% / t(ms):   4.7  63.0  81.8)
e006-i0231 => L=0.873 acc= 70% / t(ms):   4.8  62.8  81.5)
e006-i0238 => L=1.008 acc= 65% / t(ms):   4.8  63.2  81.6)
e006-i0245 => L=0.728 acc= 76% / t(ms):   4.9  62.5  81.3)
e006-i0252 => L=0.685 acc= 81% / t(ms):   5.1  61.3  80.1)
e006-i0260 => L=1.008 acc= 67% / t(ms):   5.3  59.6  78.6)
e006-i0267 => L=0.871 acc= 71% / t(ms):   5.1  60.6  81.7)
e006-i0274 => L=0.903 acc= 77% / t(ms):   5.5  60.3  81.7)
e006-i0281 => L=1.021 acc= 69% / t(ms):   5.4  61.2  81.4)
e006-i0288 => L=1.061 acc= 62% / t(ms):   5.1  61.6  80.8)
e006-i0295 => L=0.889 acc= 71% / t(ms):   5.1  62.0  81.9)
e006-i0302 => L=0.800 acc= 74% / t(ms):   5.1  63.5  82.7)
e006-i0309 => L=1.066 acc= 62% / t(ms):   4.8  63.4  80.2)
e006-i0316 => L=1.001 acc= 63% / t(ms):   4.8  62.6  80.4)
e006-i0323 => L=0.698 acc= 78% / t(ms):   4.7  62.4  81.1)
e006-i0330 => L=0.759 acc= 74% / t(ms):   4.9  63.2  80.0)
e006-i0337 => L=0.983 acc= 70% / t(ms):   4.8  62.9  80.6)
e006-i0344 => L=0.922 acc= 68% / t(ms):   4.9  63.3  83.6)
e006-i0351 => L=1.189 acc= 61% / t(ms):   4.7  62.3  82.0)
e006-i0358 => L=0.714 acc= 77% / t(ms):   4.7  62.8  81.7)
e006-i0366 => L=0.859 acc= 71% / t(ms):   4.7  61.0  80.1)
e006-i0373 => L=0.933 acc= 68% / t(ms):   4.7  60.7  81.2)
e006-i0380 => L=1.044 acc= 68% / t(ms):   4.8  61.1  80.6)
e006-i0387 => L=0.888 acc= 71% / t(ms):   4.7  61.0  80.6)
e006-i0394 => L=0.860 acc= 71% / t(ms):   4.7  60.9  80.1)
e006-i0401 => L=0.661 acc= 75% / t(ms):   4.7  62.1  80.3)
e006-i0408 => L=0.728 acc= 74% / t(ms):   4.8  62.9  81.0)
e006-i0415 => L=0.904 acc= 72% / t(ms):   4.9  63.2  81.9)
e006-i0422 => L=1.189 acc= 51% / t(ms):   4.8  62.0  81.5)
e006-i0430 => L=0.963 acc= 70% / t(ms):   4.8  60.3  80.8)
e006-i0437 => L=1.283 acc= 60% / t(ms):   4.8  59.7  80.8)
e006-i0444 => L=0.791 acc= 76% / t(ms):   5.0  58.1  81.9)
e006-i0451 => L=0.949 acc= 70% / t(ms):   4.9  58.4  82.5)
e006-i0458 => L=0.641 acc= 81% / t(ms):   4.8  60.9  82.8)
e006-i0465 => L=1.005 acc= 70% / t(ms):   4.8  60.8  81.2)
e006-i0472 => L=0.804 acc= 71% / t(ms):   4.9  60.3  80.5)
e006-i0479 => L=0.872 acc= 68% / t(ms):   5.2  61.4  80.6)
e006-i0486 => L=0.929 acc= 65% / t(ms):   5.2  62.2  80.9)
e006-i0493 => L=1.119 acc= 65% / t(ms):   5.1  62.3  81.0)
Validation : 0.0% (timings : 48.97 3.53)
Validation : 22.0% (timings : 44.69 23.29)
Validation : 50.0% (timings : 37.55 32.48)
Validation : 78.0% (timings : 36.71 35.50)
S3DIS mean IoU = 34.8%
e007-i0000 => L=0.822 acc= 72% / t(ms): 8222.5  33.8 145.8)
e007-i0007 => L=0.802 acc= 73% / t(ms):  40.7  45.9  82.2)
e007-i0014 => L=0.887 acc= 69% / t(ms):  21.8  53.9  81.1)
e007-i0021 => L=0.933 acc= 69% / t(ms):  12.8  56.9  80.6)
e007-i0028 => L=1.081 acc= 67% / t(ms):   8.9  57.7  80.7)
e007-i0035 => L=0.947 acc= 70% / t(ms):   6.9  60.5  80.2)
e007-i0042 => L=0.667 acc= 80% / t(ms):   6.0  62.5  81.8)
e007-i0049 => L=0.784 acc= 77% / t(ms):   5.3  62.2  81.0)
e007-i0056 => L=0.801 acc= 70% / t(ms):   5.2  61.8  80.5)
e007-i0063 => L=1.252 acc= 56% / t(ms):   5.2  61.4  81.0)
e007-i0070 => L=0.807 acc= 70% / t(ms):   4.9  61.3  80.3)
e007-i0077 => L=1.056 acc= 62% / t(ms):   4.9  61.7  80.5)
e007-i0084 => L=1.334 acc= 57% / t(ms):   4.9  62.9  81.1)
e007-i0091 => L=0.837 acc= 75% / t(ms):   5.0  62.7  80.9)
e007-i0098 => L=0.522 acc= 83% / t(ms):   4.9  63.9  82.2)
e007-i0105 => L=0.876 acc= 74% / t(ms):   4.9  64.4  81.9)
e007-i0112 => L=0.595 acc= 81% / t(ms):   4.8  63.5  82.1)
e007-i0119 => L=1.167 acc= 59% / t(ms):   4.8  64.3  81.9)
e007-i0127 => L=0.823 acc= 73% / t(ms):   4.9  61.2  78.8)
e007-i0134 => L=1.072 acc= 65% / t(ms):   4.9  63.6  80.8)
e007-i0141 => L=1.239 acc= 64% / t(ms):   5.1  61.0  79.6)
e007-i0148 => L=0.676 acc= 77% / t(ms):   4.9  63.4  81.8)
e007-i0155 => L=0.931 acc= 70% / t(ms):   4.8  61.7  81.4)
e007-i0162 => L=0.868 acc= 71% / t(ms):   4.7  63.1  81.4)
e007-i0169 => L=0.931 acc= 70% / t(ms):   4.7  61.9  79.6)
e007-i0176 => L=0.645 acc= 79% / t(ms):   4.8  61.0  78.9)
e007-i0183 => L=0.802 acc= 69% / t(ms):   5.2  62.3  81.3)
e007-i0190 => L=0.803 acc= 71% / t(ms):   5.0  62.7  81.8)
e007-i0197 => L=1.217 acc= 59% / t(ms):   4.8  63.6  82.5)
e007-i0204 => L=1.211 acc= 62% / t(ms):   4.7  62.3  80.3)
e007-i0211 => L=1.132 acc= 57% / t(ms):   4.7  62.9  81.7)
e007-i0218 => L=0.941 acc= 67% / t(ms):   4.7  63.9  83.8)
e007-i0225 => L=0.893 acc= 72% / t(ms):   4.8  60.5  82.9)
e007-i0232 => L=0.838 acc= 72% / t(ms):   4.9  59.7  81.1)
e007-i0239 => L=0.789 acc= 70% / t(ms):   4.8  60.7  81.7)
e007-i0246 => L=0.742 acc= 77% / t(ms):   5.0  59.8  80.1)
e007-i0253 => L=0.680 acc= 79% / t(ms):   5.1  62.6  82.5)
e007-i0260 => L=0.983 acc= 66% / t(ms):   5.1  63.7  81.4)
e007-i0267 => L=0.951 acc= 69% / t(ms):   4.8  63.0  80.3)
e007-i0274 => L=1.015 acc= 66% / t(ms):   4.8  62.3  80.4)
e007-i0281 => L=0.679 acc= 79% / t(ms):   4.7  63.6  80.9)
e007-i0288 => L=0.874 acc= 71% / t(ms):   4.7  62.7  80.7)
e007-i0295 => L=0.478 acc= 86% / t(ms):   4.9  62.8  79.4)
e007-i0302 => L=0.791 acc= 76% / t(ms):   4.8  62.4  78.9)
e007-i0309 => L=0.966 acc= 66% / t(ms):   5.0  62.8  79.2)
e007-i0316 => L=0.930 acc= 67% / t(ms):   4.9  63.8  80.8)
e007-i0323 => L=1.145 acc= 68% / t(ms):   5.2  63.1  79.9)
e007-i0330 => L=0.912 acc= 68% / t(ms):   5.2  62.3  81.2)
e007-i0337 => L=0.901 acc= 71% / t(ms):   5.4  62.0  81.4)
e007-i0344 => L=0.912 acc= 70% / t(ms):   5.3  63.1  81.9)
e007-i0351 => L=0.725 acc= 73% / t(ms):   5.0  62.4  83.0)
e007-i0358 => L=0.755 acc= 75% / t(ms):   4.9  61.8  80.6)
e007-i0365 => L=0.845 acc= 73% / t(ms):   4.8  60.9  79.8)
e007-i0372 => L=0.996 acc= 64% / t(ms):   4.9  61.5  80.0)
e007-i0379 => L=0.894 acc= 64% / t(ms):   4.9  61.9  80.2)
e007-i0386 => L=1.258 acc= 60% / t(ms):   4.9  62.7  80.5)
e007-i0393 => L=1.141 acc= 58% / t(ms):   5.2  63.6  80.4)
e007-i0400 => L=0.793 acc= 74% / t(ms):   5.0  63.5  80.6)
e007-i0407 => L=0.842 acc= 70% / t(ms):   4.8  63.4  80.0)
e007-i0414 => L=0.938 acc= 65% / t(ms):   4.9  62.7  79.3)
e007-i0421 => L=0.506 acc= 85% / t(ms):   4.9  62.9  79.6)
e007-i0428 => L=0.959 acc= 64% / t(ms):   4.9  62.3  81.1)
e007-i0436 => L=1.201 acc= 59% / t(ms):   5.1  59.9  79.8)
e007-i0443 => L=0.930 acc= 66% / t(ms):   5.0  63.0  82.2)
e007-i0450 => L=0.840 acc= 71% / t(ms):   4.9  62.2  82.0)
e007-i0457 => L=0.876 acc= 67% / t(ms):   4.8  61.2  81.5)
e007-i0464 => L=0.722 acc= 77% / t(ms):   4.9  62.5  82.0)
e007-i0471 => L=0.964 acc= 66% / t(ms):   4.7  62.6  81.6)
e007-i0478 => L=0.786 acc= 70% / t(ms):   4.7  62.3  79.9)
e007-i0485 => L=0.830 acc= 73% / t(ms):   4.8  62.8  79.6)
