Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_1, subsampled at 0.030
146.6 MB loaded in 0.2s
Found KDTree for cloud Area_2, subsampled at 0.030
159.1 MB loaded in 0.2s
Found KDTree for cloud Area_3, subsampled at 0.030
62.6 MB loaded in 0.1s
Found KDTree for cloud Area_4, subsampled at 0.030
144.2 MB loaded in 0.2s
Found KDTree for cloud Area_6, subsampled at 0.030
137.9 MB loaded in 0.2s
Preparing potentials
Done in 0.3s
Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_5, subsampled at 0.030
260.4 MB loaded in 0.4s
Preparing potentials
Done in 0.1s
Preparing reprojection indices for testing
Area_5 done in 0.3s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"potentials_1.200_0.030_6": 47563
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 32
[92m"0.120_0.300": 40
[92m"0.240_0.600": 33
[92m"0.480_1.200": 18
Calibration done in 0.0s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"potentials_1.200_0.030_6": 47563
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 32
[92m"0.120_0.300": 40
[92m"0.240_0.600": 33
[92m"0.480_1.200": 18
Calibration done in 0.0s
Model Preparation
*****************
Done in 0.7s
Start training
**************
e000-i0000 => L=2.568 acc=  7% / t(ms): 1669.9 668.0 126.8)
e000-i0315 => L=0.788 acc= 76% / t(ms): 613.8  51.1  75.5)
e000-i0317 => L=1.073 acc= 64% / t(ms): 609.5  49.9  72.7)
e000-i0319 => L=1.088 acc= 65% / t(ms): 601.8  48.7  70.5)
e000-i0321 => L=1.038 acc= 64% / t(ms): 613.1  48.2  70.3)
e000-i0323 => L=0.891 acc= 71% / t(ms): 609.1  47.6  70.5)
e000-i0325 => L=1.109 acc= 66% / t(ms): 615.4  47.8  70.2)
e000-i0327 => L=0.614 acc= 85% / t(ms): 606.4  47.2  68.9)
e000-i0329 => L=1.088 acc= 69% / t(ms): 614.6  47.2  69.1)
e000-i0331 => L=0.937 acc= 73% / t(ms): 609.8  46.4  68.4)
e000-i0333 => L=0.731 acc= 81% / t(ms): 605.8  45.8  68.6)
e000-i0335 => L=0.904 acc= 70% / t(ms): 600.3  45.8  69.2)
e000-i0337 => L=1.081 acc= 65% / t(ms): 599.4  46.1  69.1)
e000-i0339 => L=1.303 acc= 63% / t(ms): 608.6  46.4  68.5)
e000-i0341 => L=1.459 acc= 54% / t(ms): 622.8  47.5  74.5)
e000-i0343 => L=0.587 acc= 85% / t(ms): 617.5  47.8  74.5)
e000-i0345 => L=0.896 acc= 71% / t(ms): 613.6  48.2  72.8)
e000-i0347 => L=1.255 acc= 70% / t(ms): 623.4  48.2  72.3)
e000-i0349 => L=1.124 acc= 64% / t(ms): 623.8  47.7  71.4)
e000-i0351 => L=0.869 acc= 75% / t(ms): 637.5  53.1  70.4)
e000-i0353 => L=1.219 acc= 58% / t(ms): 627.5  51.5  69.6)
e000-i0355 => L=1.055 acc= 68% / t(ms): 613.4  55.0  68.1)
e000-i0357 => L=0.997 acc= 68% / t(ms): 605.6  53.0  67.1)
e000-i0359 => L=0.935 acc= 71% / t(ms): 628.1  53.0  67.9)
e000-i0361 => L=1.129 acc= 66% / t(ms): 629.9  52.5  68.2)
e000-i0363 => L=1.097 acc= 64% / t(ms): 622.3  50.8  66.4)
e000-i0365 => L=1.133 acc= 65% / t(ms): 627.0  50.1  67.3)
e000-i0367 => L=0.965 acc= 68% / t(ms): 621.0  49.5  66.7)
e000-i0369 => L=0.961 acc= 67% / t(ms): 627.9  49.6  65.9)
e000-i0371 => L=1.200 acc= 62% / t(ms): 622.2  54.1  66.1)
e000-i0373 => L=0.897 acc= 73% / t(ms): 633.6  53.5  66.3)
e000-i0375 => L=0.836 acc= 73% / t(ms): 630.1  52.2  65.6)
e000-i0377 => L=0.841 acc= 74% / t(ms): 636.1  51.2  66.2)
e000-i0379 => L=1.161 acc= 63% / t(ms): 622.3  49.9  64.7)
e000-i0381 => L=1.279 acc= 60% / t(ms): 620.5  49.1  64.8)
e000-i0383 => L=0.851 acc= 78% / t(ms): 638.8  53.5  65.8)
e000-i0385 => L=1.130 acc= 63% / t(ms): 622.2  51.8  65.6)
e000-i0387 => L=0.851 acc= 73% / t(ms): 633.7  51.5  66.8)
e000-i0389 => L=0.801 acc= 76% / t(ms): 621.0  54.5  66.6)
e000-i0391 => L=0.794 acc= 75% / t(ms): 610.9  52.4  65.3)
e000-i0393 => L=0.930 acc= 69% / t(ms): 603.7  50.8  67.1)
e000-i0395 => L=0.875 acc= 67% / t(ms): 600.8  49.1  65.5)
e000-i0397 => L=1.033 acc= 68% / t(ms): 609.0  48.8  65.6)
e000-i0399 => L=0.730 acc= 79% / t(ms): 622.0  54.0  67.3)
e000-i0401 => L=0.670 acc= 81% / t(ms): 609.5  57.0  67.6)
e000-i0403 => L=0.800 acc= 75% / t(ms): 613.1  55.1  68.1)
e000-i0405 => L=0.885 acc= 74% / t(ms): 625.1  54.2  69.5)
e000-i0407 => L=0.914 acc= 67% / t(ms): 630.0  52.9  68.5)
e000-i0409 => L=0.912 acc= 69% / t(ms): 632.9  53.8  68.5)
e000-i0411 => L=0.743 acc= 76% / t(ms): 617.4  51.6  74.3)
e000-i0413 => L=0.640 acc= 79% / t(ms): 613.8  50.6  73.9)
e000-i0415 => L=1.301 acc= 54% / t(ms): 603.6  49.5  76.5)
e000-i0417 => L=0.645 acc= 81% / t(ms): 614.1  52.9  75.1)
e000-i0419 => L=0.977 acc= 71% / t(ms): 605.0  51.4  73.0)
e000-i0421 => L=0.935 acc= 71% / t(ms): 602.3  53.9  71.4)
e000-i0423 => L=0.885 acc= 71% / t(ms): 607.6  56.5  71.4)
e000-i0425 => L=0.744 acc= 70% / t(ms): 603.7  54.6  70.9)
e000-i0427 => L=0.746 acc= 76% / t(ms): 600.4  53.8  70.4)
e000-i0429 => L=0.573 acc= 83% / t(ms): 616.3  53.8  72.3)
e000-i0431 => L=0.880 acc= 72% / t(ms): 615.9  52.3  72.3)
e000-i0433 => L=0.753 acc= 76% / t(ms): 612.0  50.9  71.7)
e000-i0435 => L=0.630 acc= 81% / t(ms): 626.2  50.8  72.4)
e000-i0437 => L=1.042 acc= 67% / t(ms): 607.6  53.6  71.5)
e000-i0439 => L=1.394 acc= 57% / t(ms): 611.6  58.2  71.6)
e000-i0441 => L=0.839 acc= 76% / t(ms): 601.2  55.5  70.0)
e000-i0443 => L=0.929 acc= 70% / t(ms): 594.3  53.1  68.4)
e000-i0445 => L=1.050 acc= 62% / t(ms): 606.3  52.0  74.3)
e000-i0447 => L=0.851 acc= 68% / t(ms): 595.9  50.8  72.7)
e000-i0449 => L=0.954 acc= 72% / t(ms): 589.2  49.2  71.1)
e000-i0451 => L=0.695 acc= 80% / t(ms): 595.7  49.2  71.0)
e000-i0453 => L=1.401 acc= 57% / t(ms): 594.8  48.6  69.7)
e000-i0455 => L=0.611 acc= 82% / t(ms): 592.0  47.8  68.8)
e000-i0457 => L=0.668 acc= 80% / t(ms): 586.4  50.3  68.7)
e000-i0459 => L=0.991 acc= 65% / t(ms): 588.7  49.0  73.1)
e000-i0461 => L=0.677 acc= 77% / t(ms): 595.3  48.9  71.8)
e000-i0463 => L=0.957 acc= 70% / t(ms): 591.9  52.6  71.1)
e000-i0465 => L=1.155 acc= 65% / t(ms): 604.9  51.6  70.3)
e000-i0467 => L=0.874 acc= 68% / t(ms): 614.0  51.1  70.1)
e000-i0469 => L=1.108 acc= 69% / t(ms): 613.6  50.4  68.5)
e000-i0471 => L=1.525 acc= 56% / t(ms): 616.8  49.6  67.9)
e000-i0473 => L=1.087 acc= 61% / t(ms): 614.2  49.1  67.4)
e000-i0475 => L=1.016 acc= 66% / t(ms): 615.8  48.7  72.3)
e000-i0477 => L=0.839 acc= 68% / t(ms): 619.2  49.2  72.3)
e000-i0479 => L=0.640 acc= 79% / t(ms): 619.9  48.1  71.2)
e000-i0481 => L=0.913 acc= 70% / t(ms): 626.4  47.6  70.8)
