Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_1, subsampled at 0.030
146.6 MB loaded in 0.1s
Found KDTree for cloud Area_2, subsampled at 0.030
159.1 MB loaded in 0.2s
Found KDTree for cloud Area_3, subsampled at 0.030
62.6 MB loaded in 0.1s
Found KDTree for cloud Area_4, subsampled at 0.030
144.2 MB loaded in 0.1s
Found KDTree for cloud Area_6, subsampled at 0.030
137.9 MB loaded in 0.1s
Preparing potentials
Done in 0.0s
Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_5, subsampled at 0.030
260.4 MB loaded in 0.2s
Preparing potentials
Done in 0.0s
Preparing reprojection indices for testing
Area_5 done in 0.2s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"potentials_1.200_0.030_6": 51461
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 32
[92m"0.120_0.300": 40
[92m"0.240_1.200": 151
[92m"0.480_2.400": 66
Calibration done in 0.0s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"potentials_1.200_0.030_6": 51461
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 32
[92m"0.120_0.300": 40
[92m"0.240_1.200": 151
[92m"0.480_2.400": 66
Calibration done in 0.0s
Model Preparation
*****************
Done in 1.2s
Start training
**************
e000-i0288 => L=11.675 acc= 68% / t(ms): 769.1  83.4  94.5)
e000-i0294 => L=12.575 acc= 62% / t(ms): 782.8  80.3  93.4)
e000-i0300 => L=14.193 acc= 64% / t(ms): 749.1  81.5  94.4)
e000-i0306 => L=10.351 acc= 60% / t(ms): 720.4  81.4  93.8)
e000-i0312 => L=11.482 acc= 44% / t(ms): 758.6  80.9  90.7)
e000-i0318 => L=13.419 acc= 68% / t(ms): 751.9  81.6  90.9)
e000-i0324 => L=10.649 acc= 59% / t(ms): 708.4  82.3  92.5)
e000-i0330 => L=13.701 acc= 68% / t(ms): 729.4  82.7  93.1)
e000-i0336 => L=12.550 acc= 61% / t(ms): 701.6  81.2  92.7)
e000-i0342 => L=12.946 acc= 48% / t(ms): 743.9  80.8  91.4)
e000-i0348 => L=11.468 acc= 63% / t(ms): 727.1  80.5  92.9)
e000-i0354 => L=10.590 acc= 79% / t(ms): 750.5  78.9  92.3)
e000-i0360 => L=15.377 acc= 60% / t(ms): 718.8  79.7  91.7)
e000-i0366 => L=11.605 acc= 62% / t(ms): 692.1  80.3  91.0)
e000-i0372 => L=11.865 acc= 53% / t(ms): 692.9  81.9  92.7)
e000-i0378 => L=11.804 acc= 47% / t(ms): 676.1  80.0  92.5)
e000-i0384 => L=11.987 acc= 67% / t(ms): 672.4  79.0  91.8)
e000-i0390 => L=12.462 acc= 48% / t(ms): 689.7  78.3  91.2)
e000-i0396 => L=10.752 acc= 62% / t(ms): 676.8  78.9  91.2)
e000-i0402 => L=10.662 acc= 67% / t(ms): 746.1  78.3  91.1)
e000-i0408 => L=11.003 acc= 66% / t(ms): 808.6  77.4  91.3)
e000-i0414 => L=11.094 acc= 54% / t(ms): 774.9  77.8  91.0)
e000-i0420 => L=10.496 acc= 63% / t(ms): 723.2  80.0  91.6)
e000-i0426 => L=11.844 acc= 56% / t(ms): 700.9  82.2  92.4)
e000-i0432 => L=10.944 acc= 63% / t(ms): 717.2  83.1  92.5)
e000-i0438 => L=11.163 acc= 57% / t(ms): 744.5  80.1  92.0)
e000-i0444 => L=12.139 acc= 61% / t(ms): 680.5  80.6  92.0)
e000-i0450 => L=11.131 acc= 63% / t(ms): 735.9  81.0  93.1)
e000-i0456 => L=10.840 acc= 64% / t(ms): 725.6  80.5  93.0)
e000-i0462 => L=8.217 acc= 63% / t(ms): 725.1  80.4  92.1)
e000-i0468 => L=11.032 acc= 37% / t(ms): 765.8  80.5  91.2)
e000-i0474 => L=12.643 acc= 74% / t(ms): 768.1  80.1  90.9)
e000-i0480 => L=11.114 acc= 70% / t(ms): 701.1  81.6  92.6)
e000-i0486 => L=9.316 acc= 72% / t(ms): 713.4  83.1  93.9)
e000-i0492 => L=11.724 acc= 58% / t(ms): 528.3  82.6  91.5)
e000-i0498 => L=11.055 acc= 74% / t(ms): 303.2  81.0  88.5)
Validation : 0.0% (timings : 279.53 5.41)
Validation : 12.0% (timings : 416.32 25.86)
Validation : 24.0% (timings : 515.51 36.84)
Validation : 36.0% (timings : 575.40 43.85)
Validation : 48.0% (timings : 605.75 49.62)
Validation : 58.0% (timings : 498.13 52.68)
Validation : 60.0% (timings : 675.04 53.50)
Validation : 72.0% (timings : 697.46 55.32)
Validation : 74.0% (timings : 710.86 55.86)
Validation : 84.0% (timings : 703.49 56.90)
Validation : 96.0% (timings : 573.36 57.92)
S3DIS mean IoU = 20.9%
e001-i0000 => L=12.315 acc= 61% / t(ms): 46464.5  61.9 135.9)
e001-i0004 => L=14.428 acc= 66% / t(ms): 296.3  67.8  94.9)
e001-i0006 => L=11.352 acc= 69% / t(ms): 552.2  68.8  94.3)
e001-i0009 => L=14.058 acc= 48% / t(ms): 442.4  71.3  93.9)
e001-i0012 => L=10.998 acc= 49% / t(ms): 656.9  72.4  94.1)
e001-i0018 => L=11.107 acc= 64% / t(ms): 758.6  77.3  93.5)
e001-i0023 => L=12.359 acc= 64% / t(ms): 469.1  81.6  94.0)
e001-i0024 => L=9.773 acc= 66% / t(ms): 786.7  80.5  94.7)
e001-i0030 => L=8.392 acc= 71% / t(ms): 732.3  79.7  92.9)
e001-i0035 => L=12.969 acc= 55% / t(ms): 467.3  80.0  92.2)
e001-i0036 => L=10.235 acc= 58% / t(ms): 718.3  78.3  92.5)
e001-i0041 => L=9.954 acc= 69% / t(ms): 441.9  76.7  92.5)
e001-i0042 => L=9.580 acc= 62% / t(ms): 693.0  75.3  92.6)
e001-i0047 => L=8.874 acc= 78% / t(ms): 423.8  74.8  92.0)
e001-i0048 => L=11.326 acc= 55% / t(ms): 718.7  73.7  92.0)
e001-i0053 => L=11.364 acc= 51% / t(ms): 438.1  76.3  90.7)
e001-i0054 => L=11.328 acc= 55% / t(ms): 719.3  75.0  90.8)
e001-i0059 => L=14.256 acc= 61% / t(ms): 445.0  75.0  90.1)
e001-i0060 => L=9.241 acc= 74% / t(ms): 759.7  74.2  89.9)
e001-i0065 => L=10.067 acc= 71% / t(ms): 469.0  76.9  88.3)
e001-i0066 => L=10.523 acc= 50% / t(ms): 793.6  75.9  88.8)
e001-i0072 => L=10.085 acc= 62% / t(ms): 723.5  76.3  89.7)
e001-i0077 => L=11.284 acc= 66% / t(ms): 463.5  75.1  90.7)
e001-i0078 => L=9.097 acc= 47% / t(ms): 753.8  74.3  92.0)
e001-i0083 => L=9.999 acc= 78% / t(ms): 470.9  77.0  91.1)
e001-i0084 => L=9.394 acc= 69% / t(ms): 733.8  75.7  91.7)
e001-i0089 => L=10.642 acc= 65% / t(ms): 461.6  75.2  90.7)
e001-i0090 => L=12.585 acc= 66% / t(ms): 707.8  73.9  90.9)
e001-i0094 => L=9.237 acc= 70% / t(ms): 505.6  75.4  92.1)
e001-i0096 => L=9.641 acc= 52% / t(ms): 741.4  73.7  93.6)
e001-i0102 => L=7.894 acc= 68% / t(ms): 682.0  75.8  92.3)
e001-i0104 => L=9.723 acc= 73% / t(ms): 620.1  76.6  92.7)
e001-i0108 => L=10.142 acc= 52% / t(ms): 664.7  74.9  93.5)
e001-i0109 => L=10.008 acc= 68% / t(ms): 686.3  73.6  93.4)
e001-i0114 => L=11.907 acc= 73% / t(ms): 651.1  74.9  93.0)
e001-i0115 => L=10.253 acc= 65% / t(ms): 674.2  73.7  92.7)
e001-i0120 => L=11.022 acc= 81% / t(ms): 660.6  74.3  94.6)
e001-i0123 => L=11.159 acc= 69% / t(ms): 580.7  72.8  94.7)
e001-i0126 => L=8.904 acc= 72% / t(ms): 614.9  73.8  93.6)
e001-i0127 => L=14.913 acc= 70% / t(ms): 643.5  72.5  93.0)
e001-i0130 => L=9.172 acc= 70% / t(ms): 519.3  73.5  92.3)
e001-i0132 => L=9.644 acc= 63% / t(ms): 597.6  73.3  93.0)
e001-i0133 => L=9.340 acc= 57% / t(ms): 653.1  73.0  92.9)
e001-i0137 => L=8.320 acc= 57% / t(ms): 458.9  74.2  92.3)
e001-i0138 => L=10.060 acc= 67% / t(ms): 625.0  73.3  92.7)
e001-i0139 => L=9.160 acc= 65% / t(ms): 673.3  72.4  92.7)
e001-i0143 => L=9.235 acc= 79% / t(ms): 475.0  76.8  92.9)
e001-i0144 => L=11.327 acc= 66% / t(ms): 575.9  75.3  92.6)
e001-i0145 => L=8.878 acc= 65% / t(ms): 675.8  74.1  93.1)
e001-i0147 => L=10.494 acc= 61% / t(ms): 678.2  74.7  93.9)
e001-i0150 => L=10.718 acc= 63% / t(ms): 541.4  76.4  94.6)
e001-i0151 => L=11.066 acc= 62% / t(ms): 651.4  75.1  94.3)
e001-i0153 => L=8.933 acc= 74% / t(ms): 622.2  74.4  94.0)
e001-i0156 => L=10.168 acc= 60% / t(ms): 555.4  75.1  93.2)
e001-i0157 => L=9.871 acc= 46% / t(ms): 660.9  73.8  92.5)
e001-i0160 => L=9.340 acc= 62% / t(ms): 540.8  74.7  91.4)
e001-i0162 => L=8.360 acc= 73% / t(ms): 605.3  74.2  90.1)
e001-i0164 => L=10.084 acc= 76% / t(ms): 563.6  73.6  88.4)
e001-i0165 => L=10.926 acc= 69% / t(ms): 646.6  72.9  89.2)
e001-i0168 => L=11.848 acc= 62% / t(ms): 625.0  75.8  90.3)
e001-i0169 => L=13.214 acc= 74% / t(ms): 652.9  74.7  91.2)
e001-i0171 => L=11.419 acc= 66% / t(ms): 667.9  75.3  91.2)
e001-i0174 => L=9.628 acc= 71% / t(ms): 583.4  75.1  90.0)
e001-i0175 => L=12.514 acc= 51% / t(ms): 681.2  74.3  91.2)
e001-i0177 => L=9.247 acc= 63% / t(ms): 652.0  74.3  91.4)
e001-i0180 => L=10.234 acc= 56% / t(ms): 544.7  75.7  92.5)
e001-i0181 => L=8.520 acc= 68% / t(ms): 616.7  74.0  91.5)
e001-i0183 => L=11.865 acc= 61% / t(ms): 652.1  73.6  91.7)
e001-i0186 => L=13.609 acc= 73% / t(ms): 563.8  75.4  91.5)
e001-i0187 => L=10.115 acc= 53% / t(ms): 624.8  74.4  91.2)
e001-i0189 => L=9.403 acc= 60% / t(ms): 601.3  74.1  90.0)
e001-i0192 => L=9.171 acc= 58% / t(ms): 563.6  74.1  89.1)
e001-i0193 => L=10.564 acc= 65% / t(ms): 691.8  73.4  89.9)
e001-i0198 => L=9.722 acc= 68% / t(ms): 545.0  75.0  90.2)
e001-i0199 => L=9.442 acc= 63% / t(ms): 677.7  73.8  90.4)
e001-i0203 => L=7.480 acc= 71% / t(ms): 488.3  73.2  89.3)
e001-i0205 => L=10.955 acc= 64% / t(ms): 666.9  70.9  89.6)
e001-i0208 => L=8.787 acc= 64% / t(ms): 534.0  72.5  89.1)
e001-i0210 => L=7.192 acc= 71% / t(ms): 544.1  72.6  89.5)
